date,location,rainfall,temp,temp_min,temp_max
2018-07-19,GAH1,0,28.3,24.4,32.2
2018-07-20,GAH1,0,29.15,23.9,34.4
2018-07-21,GAH1,43.7,26.15,21.7,30.6
2018-07-22,GAH1,0,28.35,22.8,33.9
2018-07-23,GAH1,0,28.3,23.3,33.3
2018-07-24,GAH1,27.7,27.5,22.2,32.8
2018-07-25,GAH1,0,28.05,22.8,33.3
2018-07-26,GAH1,0.3,28.85,24.4,33.3
2018-07-27,GAH1,1.3,28.6,24.4,32.8
2018-07-28,GAH1,0,28.6,23.3,33.9
2018-07-29,GAH1,0,29.45,23.9,35
2018-07-30,GAH1,0,28.3,23.3,33.3
2018-07-31,GAH1,30.5,25.3,22.8,27.8
2018-08-01,GAH1,8.1,25.3,22.8,27.8
2018-08-02,GAH1,5.1,24.75,22.8,26.7
2018-08-03,GAH1,0.5,27.25,22.8,31.7
2018-08-04,GAH1,0,28.6,22.8,34.4
2018-08-05,GAH1,0.8,28.85,23.3,34.4
2018-08-06,GAH1,2.5,29.2,22.8,35.6
2018-08-07,GAH1,0,27.75,22.2,33.3
2018-08-08,GAH1,0.3,29.15,23.3,35
2018-08-09,GAH1,2.3,28.85,23.3,34.4
2018-08-10,GAH1,4.6,28.6,22.8,34.4
2018-08-11,GAH1,0,26.4,22.2,30.6
2018-08-12,GAH1,0,29.45,23.3,35.6
2018-08-13,GAH1,21.8,29.2,22.8,35.6
2018-08-14,GAH1,72.9,28.05,22.2,33.9
2018-08-15,GAH1,0,28.05,22.2,33.9
2018-08-16,GAH1,5.3,28.05,23.3,32.8
2018-08-17,GAH1,12.7,26.95,22.8,31.1
2018-08-18,GAH1,13.7,27.25,22.8,31.7
2018-08-19,GAH1,3,28.05,23.9,32.2
2018-08-20,GAH1,30.7,27.25,22.8,31.7
2018-08-21,GAH1,0.3,27.2,22.2,32.2
2018-08-22,GAH1,2.5,28.6,24.4,32.8
2018-08-23,GAH1,0,26.4,20.6,32.2
2018-08-24,GAH1,0,28.05,23.9,32.2
2018-08-25,GAH1,0,28.05,22.8,33.3
2018-08-26,GAH1,0,28.05,22.8,33.3
2018-08-27,GAH1,0,28.6,22.8,34.4
2018-08-28,GAH1,1.8,29.15,23.9,34.4
2018-08-29,GAH1,20.1,28.05,22.2,33.9
2018-08-30,GAH1,9.1,26.95,22.2,31.7
2018-05-01,GAH2,0,16.5,6.6,26.4
2018-05-02,GAH2,0,18.9,10.8,27
2018-05-03,GAH2,0,19.7,12.1,27.3
2018-05-04,GAH2,0,20.3,12.2,28.4
2018-05-05,GAH2,0,21.2,15.9,26.5
2018-05-06,GAH2,0,21,15.4,26.6
2018-05-07,GAH2,0,19.9,12.8,27
2018-05-08,GAH2,0,19.5,13.4,25.6
2018-05-09,GAH2,0,20.5,12.2,28.8
2018-05-10,GAH2,0,22.8,14,31.6
2018-05-11,GAH2,0,23.45,14.7,32.2
2018-05-12,GAH2,0,24.45,16.1,32.8
2018-05-13,GAH2,0,24.75,16.2,33.3
2018-05-14,GAH2,0,25.1,18,32.2
2018-05-15,GAH2,1.6,21.8,18.7,24.9
2018-05-16,GAH2,16.8,22.1,19.7,24.5
2018-05-17,GAH2,0.2,23.35,19.6,27.1
2018-05-18,GAH2,11.4,22.6,18,27.2
2018-05-19,GAH2,3.5,23.25,18.6,27.9
2018-05-20,GAH2,0,23.7,19,28.4
2018-05-21,GAH2,0,22.75,17.6,27.9
2018-05-22,GAH2,15.3,23.5,18.9,28.1
2018-05-23,GAH2,4.6,22.65,19.3,26
2018-05-24,GAH2,10.2,24.4,19.5,29.3
2018-05-25,GAH2,25.2,23.25,20.6,25.9
2018-05-26,GAH2,0,24.2,20.3,28.1
2018-05-27,GAH2,2.3,23.65,20,27.3
2018-05-28,GAH2,35.4,24.65,20.6,28.7
2018-05-29,GAH2,5.7,23.45,20.8,26.1
2018-05-30,GAH2,23.1,25.25,21.5,29
2018-05-31,GAH2,44.6,24.7,19.4,30
2018-06-01,GAH2,14.2,24.9,19.1,30.7
2018-06-02,GAH2,0.7,24.95,19.2,30.7
2018-06-03,GAH2,0,26.3,20.4,32.2
2018-06-04,GAH2,0,23.6,18.5,28.7
2018-06-05,GAH2,0,21.75,17,26.5
2018-06-06,GAH2,0,23.7,16.4,31
2018-06-07,GAH2,0,24.7,18.7,30.7
2018-06-08,GAH2,0,25.3,19.9,30.7
2018-06-09,GAH2,0,25,18.7,31.3
2018-06-10,GAH2,0,25.7,19.6,31.8
2018-06-11,GAH2,3.2,25.2,19.7,30.7
2018-06-12,GAH2,0,23.45,20.3,26.6
2018-06-13,GAH2,1,24.45,20.2,28.7
2018-06-14,GAH2,0,25.35,20.3,30.4
2018-06-15,GAH2,0,26.2,20.2,32.2
2018-06-16,GAH2,0,26.7,21,32.4
2018-06-17,GAH2,0,26.15,20.7,31.6
2018-06-18,GAH2,0,26.9,20.3,33.5
2018-06-19,GAH2,0,28.35,22,34.7
2018-06-20,GAH2,0,28.8,22.6,35
2018-06-21,GAH2,31.4,27.5,21.8,33.2
2018-06-22,GAH2,13.2,26.7,21.1,32.3
2018-06-23,GAH2,0.4,25.75,21,30.5
2018-06-24,GAH2,0,26.95,21,32.9
2018-06-25,GAH2,0,27.2,20.9,33.5
2018-06-26,GAH2,9.8,25.95,19.5,32.4
2018-06-27,GAH2,22.1,26.3,20.7,31.9
2018-06-28,GAH2,8.6,22.8,20.1,25.5
2018-06-29,GAH2,0,25.15,18.8,31.5
2018-06-30,GAH2,0,26.65,21.4,31.9
2018-07-01,GAH2,2.2,26.15,21.7,30.6
2018-07-02,GAH2,0,26.75,22.4,31.1
2018-07-03,GAH2,0.2,26.75,20.9,32.6
2018-07-04,GAH2,1.9,26.1,20.7,31.5
2018-07-05,GAH2,0,26.5,21.4,31.6
2018-07-06,GAH2,13.8,26.5,21.2,31.8
2018-07-07,GAH2,0,25.4,21.3,29.5
2018-07-08,GAH2,0.3,23.25,18.5,28
2018-07-09,GAH2,0,24,17.7,30.3
2018-07-10,GAH2,0,26.35,20,32.7
2018-07-11,GAH2,0,27.6,21.2,34
2018-07-12,GAH2,0,28.35,22.1,34.6
2018-07-13,GAH2,0,26.7,22,31.4
2018-07-14,GAH2,26.3,26.1,23.1,29.1
2018-07-15,GAH2,2.7,26,22.8,29.2
2018-07-16,GAH2,2.6,25.8,22.1,29.5
2018-07-17,GAH2,0,26.95,21.8,32.1
2018-07-18,GAH2,0,26.65,21.7,31.6
2018-07-19,GAH2,1,26.35,21.8,30.9
2018-07-20,GAH2,0.7,25.4,20.9,29.9
2018-07-21,GAH2,23,24.7,19.4,30
2018-07-22,GAH2,12.5,24.8,19.5,30.1
2018-07-23,GAH2,0,23.8,19.1,28.5
2018-07-24,GAH2,5.8,24.55,20.5,28.6
2018-07-25,GAH2,0,25.05,19.6,30.5
2018-07-26,GAH2,0,25.85,19.9,31.8
2018-07-27,GAH2,0,24.9,18,31.8
2018-07-28,GAH2,0,26.3,20.8,31.8
2018-07-29,GAH2,0.8,25.75,19.1,32.4
2018-07-30,GAH2,0,25.45,21,29.9
2018-07-31,GAH2,48.5,23.95,21,26.9
2018-08-01,GAH2,14.2,23.65,21,26.3
2018-08-02,GAH2,35,22.45,21.5,23.4
2018-08-03,GAH2,3.9,25.15,21.5,28.8
2018-08-04,GAH2,0,25.55,20.3,30.8
2018-08-05,GAH2,0,26.75,21.1,32.4
2018-08-06,GAH2,0,27.6,21.7,33.5
2018-08-07,GAH2,15.6,27.25,21.3,33.2
2018-08-08,GAH2,0,26.85,21.5,32.2
2018-08-09,GAH2,1.7,26.6,21.3,31.9
2018-08-10,GAH2,1.9,25.7,21,30.4
2018-08-11,GAH2,0,26.1,21.9,30.3
2018-08-12,GAH2,0,26.4,20.6,32.2
2018-08-13,GAH2,0,25.55,19.8,31.3
2018-08-14,GAH2,0,24.35,17.3,31.4
2018-08-15,GAH2,0,24.55,17.6,31.5
2018-08-16,GAH2,0,25.7,19,32.4
2018-08-17,GAH2,26.6,26.1,20.9,31.3
2018-08-18,GAH2,10.9,26,21.7,30.3
2018-08-19,GAH2,0,25.75,22.2,29.3
2018-08-20,GAH2,0,25.45,21.7,29.2
2018-08-21,GAH2,10.6,26.05,21.9,30.2
2018-08-22,GAH2,0,25.5,21.1,29.9
2018-08-23,GAH2,0,22.8,17.4,28.2
2018-08-24,GAH2,0,21.75,16.2,27.3
2018-08-25,GAH2,0,22.65,15.8,29.5
2018-08-26,GAH2,0,24.25,17.4,31.1
2018-08-27,GAH2,0,25.65,19.2,32.1
2018-08-28,GAH2,0,25.9,19.4,32.4
2018-08-29,GAH2,1.1,26.9,21.4,32.4
2018-08-30,GAH2,0,26.1,20.1,32.1
2018-08-31,GAH2,0,25.4,19.9,30.9
2018-09-01,GAH2,0,26,19.4,32.6
2018-09-02,GAH2,0,26.4,20,32.8
2018-09-03,GAH2,0,26.45,20.3,32.6
2018-09-04,GAH2,0,26.2,20.9,31.5
2018-09-05,GAH2,0,26.5,20.6,32.4
2018-09-06,GAH2,0,27,21.5,32.5
2018-09-07,GAH2,0,26.55,19.7,33.4
2018-09-08,GAH2,0,26.4,19.9,32.9
2018-09-09,GAH2,0,26.7,19.9,33.5
2018-09-10,GAH2,0,26.85,20.5,33.2
2018-09-11,GAH2,0,26.25,21.2,31.3
2018-09-12,GAH2,0,26.15,20.1,32.2
2018-05-08,IAH1,0,18.6,10,27.2
2018-05-09,IAH1,0.5,21.1,15,27.2
2018-05-10,IAH1,0,19.2,11.7,26.7
2018-05-11,IAH1,0.3,13.6,9.4,17.8
2018-05-12,IAH1,5.3,11.35,8.3,14.4
2018-05-13,IAH1,7.6,13.6,10,17.2
2018-05-14,IAH1,0.3,19.75,13.9,25.6
2018-05-15,IAH1,0,20.55,15,26.1
2018-05-16,IAH1,0,21.1,13.9,28.3
2018-05-17,IAH1,0,21.1,13.3,28.9
2018-05-18,IAH1,0,20,13.9,26.1
2018-05-19,IAH1,5.6,21.7,15.6,27.8
2018-05-20,IAH1,0,17.2,15,19.4
2018-05-21,IAH1,7.1,16.95,12.8,21.1
2018-05-22,IAH1,0,19.75,12.8,26.7
2018-05-23,IAH1,0.3,23.05,16.7,29.4
2018-05-24,IAH1,0,24.45,16.7,32.2
2018-05-25,IAH1,0,24.15,18.3,30
2018-05-26,IAH1,8.1,25,17.2,32.8
2018-05-27,IAH1,0,28.65,20.6,36.7
2018-05-28,IAH1,0,28.05,19.4,36.7
2018-05-29,IAH1,14.7,26.65,20,33.3
2018-05-30,IAH1,2,25,20,30
2018-05-31,IAH1,0,26.1,20,32.2
2018-06-01,IAH1,0,26.95,20,33.9
2018-06-02,IAH1,0,20.85,15.6,26.1
2018-06-03,IAH1,0,20,12.8,27.2
2018-06-04,IAH1,0,20,11.1,28.9
2018-06-05,IAH1,0,23.9,15,32.8
2018-06-06,IAH1,0.3,23.6,15,32.2
2018-06-07,IAH1,0,26.7,20.6,32.8
2018-06-08,IAH1,0,25.25,19.4,31.1
2018-06-09,IAH1,84.1,24.15,18.9,29.4
2018-06-10,IAH1,5.3,22.5,18.3,26.7
2018-06-11,IAH1,0,21.65,18.3,25
2018-06-12,IAH1,1.3,25.55,20,31.1
2018-06-13,IAH1,0,22.5,17.8,27.2
2018-06-14,IAH1,13,18.35,16.1,20.6
2018-06-15,IAH1,0,25.55,17.8,33.3
2018-06-16,IAH1,0,28.3,22.2,34.4
2018-06-17,IAH1,0,29.15,23.3,35
2018-06-18,IAH1,0,29.15,23.9,34.4
2018-06-19,IAH1,2.8,24.45,21.7,27.2
2018-06-20,IAH1,32,25.3,20.6,30
2018-06-21,IAH1,44.2,20.8,17.2,24.4
2018-06-22,IAH1,1,20.55,17.2,23.9
2018-06-23,IAH1,0,20.3,15,25.6
2018-06-24,IAH1,0,21.65,15,28.3
2018-06-25,IAH1,2.3,22.25,17.8,26.7
2018-06-26,IAH1,9.1,23.3,19.4,27.2
2018-06-27,IAH1,0,23.6,18.3,28.9
2018-06-28,IAH1,0,24.45,18.3,30.6
2018-06-29,IAH1,0,27.5,20.6,34.4
2018-06-30,IAH1,0.3,28.3,22.2,34.4
2018-07-01,IAH1,4.3,25,21.1,28.9
2018-07-02,IAH1,0,22.25,15.6,28.9
2018-07-03,IAH1,0,25.25,18.3,32.2
2018-07-04,IAH1,0,28.35,22.8,33.9
2018-07-05,IAH1,0,27.5,22.2,32.8
2018-07-06,IAH1,0,22.75,17.2,28.3
2018-07-07,IAH1,0,21.1,13.9,28.3
2018-07-08,IAH1,0,21.65,13.9,29.4
2018-07-09,IAH1,0,25,16.7,33.3
2018-07-10,IAH1,0,27.5,21.7,33.3
2018-07-11,IAH1,0,25.8,19.4,32.2
2018-07-12,IAH1,0,26.9,19.4,34.4
2018-07-13,IAH1,0.3,28.65,21.7,35.6
2018-07-14,IAH1,13.2,26.4,22.2,30.6
2018-07-15,IAH1,0,26.4,22.2,30.6
2018-07-16,IAH1,0,25.25,19.4,31.1
2018-07-17,IAH1,0,24.75,17.8,31.7
2018-07-18,IAH1,0,24.45,18.9,30
2018-07-19,IAH1,42.7,21.4,16.7,26.1
2018-07-20,IAH1,2,22.5,19.4,25.6
2018-07-21,IAH1,0,23.6,19.4,27.8
2018-07-22,IAH1,0,22.25,18.9,25.6
2018-07-23,IAH1,0,23.85,18.3,29.4
2018-07-24,IAH1,0,23.85,18.3,29.4
2018-07-25,IAH1,1.3,22.5,16.1,28.9
2018-07-26,IAH1,0,21.4,16.1,26.7
2018-07-27,IAH1,0,20.25,14.4,26.1
2018-07-28,IAH1,0,18.9,12.8,25
2018-07-29,IAH1,0,21.1,16.1,26.1
2018-07-30,IAH1,0.3,21.35,14.4,28.3
2018-07-31,IAH1,0,21.9,14.4,29.4
2018-08-01,IAH1,0,22.8,15.6,30
2018-08-02,IAH1,0,22.25,17.8,26.7
2018-08-03,IAH1,0,24.45,16.7,32.2
2018-08-04,IAH1,0,24.7,17.2,32.2
2018-08-05,IAH1,3.8,27.5,20.6,34.4
2018-08-06,IAH1,14.5,24.45,20,28.9
2018-08-07,IAH1,1,23.3,18.3,28.3
2018-08-08,IAH1,0,23.35,17.8,28.9
2018-08-09,IAH1,2.5,25.25,17.2,33.3
2018-08-10,IAH1,0,25.25,19.4,31.1
2018-08-11,IAH1,0,24.45,17.2,31.7
2018-08-12,IAH1,0,25.25,17.2,33.3
2018-08-13,IAH1,0,24.45,16.7,32.2
2018-08-14,IAH1,0,24.45,18.3,30.6
2018-08-15,IAH1,43.7,25.55,21.1,30
2018-08-16,IAH1,0,25.3,20.6,30
2018-08-17,IAH1,8.6,25,20,30
2018-08-18,IAH1,0,25,20,30
2018-08-19,IAH1,0,23.3,18.3,28.3
2018-08-20,IAH1,44.7,22.2,19.4,25
2018-08-21,IAH1,0,20.55,17.2,23.9
2018-08-22,IAH1,0,19.7,13.3,26.1
2018-08-23,IAH1,0,19.45,11.7,27.2
2018-08-24,IAH1,31,19.2,16.7,21.7
2018-08-25,IAH1,0,24.7,17.2,32.2
2018-08-26,IAH1,0,25,18.9,31.1
2018-08-27,IAH1,1.5,27.5,23.3,31.7
2018-08-28,IAH1,59.4,23.9,18.9,28.9
2018-08-29,IAH1,1.5,20,16.1,23.9
2018-08-30,IAH1,0,19.75,13.9,25.6
2018-08-31,IAH1,0,22.5,17.8,27.2
2018-09-01,IAH1,30.7,24.7,20,29.4
2018-09-02,IAH1,2.3,24.7,19.4,30
2018-09-03,IAH1,5.3,25.25,21.1,29.4
2018-09-04,IAH1,0,26.4,20.6,32.2
2018-09-05,IAH1,70.1,23.35,21.1,25.6
2018-09-06,IAH1,3.6,20,18.3,21.7
2018-09-07,IAH1,1,18.6,16.1,21.1
2018-09-08,IAH1,0,18.35,15,21.7
2018-09-09,IAH1,0,18.35,12.8,23.9
2018-09-10,IAH1,0,17.2,9.4,25
2018-09-11,IAH1,0,19.75,11.7,27.8
2018-09-12,IAH1,0,20.8,13.3,28.3
2018-09-13,IAH1,0,21.4,13.9,28.9
2018-09-14,IAH1,0,23.9,16.1,31.7
2018-09-15,IAH1,0,25,17.8,32.2
2018-09-16,IAH1,0,24.15,17.2,31.1
2018-09-17,IAH1,0,25.25,17.2,33.3
2018-09-18,IAH1,15.2,21.7,16.7,26.7
2018-09-19,IAH1,20.8,19.45,16.7,22.2
2018-09-20,IAH1,0.8,26.4,18.9,33.9
2018-09-21,IAH1,1,16.1,11.1,21.1
2018-09-22,IAH1,0,15,8.3,21.7
2018-09-23,IAH1,0,16.65,8.9,24.4
2018-09-24,IAH1,0,18.9,11.1,26.7
2018-09-25,IAH1,23.1,17.2,9.4,25
2018-09-26,IAH1,0,12.8,6.7,18.9
2018-09-27,IAH1,0,14.15,6.1,22.2
2018-09-28,IAH1,1.8,11.65,7.2,16.1
2018-09-29,IAH1,2.8,8.3,4.4,12.2
2018-09-30,IAH1,0.5,12.5,10,15
2018-10-01,IAH1,3.6,17.75,11.1,24.4
2018-10-02,IAH1,0,13.65,10.6,16.7
2018-10-03,IAH1,9.7,24.2,16.7,31.7
2018-10-04,IAH1,0,11.7,6.7,16.7
2018-10-05,IAH1,80.8,13.9,10.6,17.2
2018-10-06,IAH1,18,13.6,11.1,16.1
2018-10-07,IAH1,25.1,13.05,11.7,14.4
2018-10-08,IAH1,11.7,20,14.4,25.6
2018-10-09,IAH1,13.2,23.05,18.9,27.2
2018-10-10,IAH1,15.7,13.6,7.2,20
2018-10-11,IAH1,0,5.55,1.1,10
2018-10-12,IAH1,0,4.15,1.1,7.2
2018-10-13,IAH1,0,7.2,3.3,11.1
2018-10-14,IAH1,0.8,6.65,2.2,11.1
2018-10-15,IAH1,0,5.25,1.1,9.4
2018-10-16,IAH1,0,8.35,0,16.7
2018-10-17,IAH1,0,6.4,0.6,12.2
2018-10-18,IAH1,0,8.1,-1,17.2
2018-04-30,IAH2,2.8,NA,NA,NA
2018-05-01,IAH2,8.9,NA,NA,NA
2018-05-02,IAH2,3.8,NA,NA,NA
2018-05-03,IAH2,0.5,NA,NA,NA
2018-05-04,IAH2,20.6,NA,NA,NA
2018-05-09,IAH2,11.9,NA,NA,NA
2018-05-10,IAH2,1,NA,NA,NA
2018-05-11,IAH2,26.4,NA,NA,NA
2018-05-12,IAH2,1.3,NA,NA,NA
2018-05-13,IAH2,3,NA,NA,NA
2018-05-14,IAH2,3,NA,NA,NA
2018-05-15,IAH2,1.3,NA,NA,NA
2018-05-20,IAH2,8.4,NA,NA,NA
2018-05-21,IAH2,9.1,NA,NA,NA
2018-05-22,IAH2,0.8,NA,NA,NA
2018-05-30,IAH2,0,NA,NA,NA
2018-05-31,IAH2,3.8,NA,NA,NA
2018-06-02,IAH2,26.9,NA,NA,NA
2018-06-07,IAH2,0,NA,NA,NA
2018-06-08,IAH2,1.3,NA,NA,NA
2018-06-09,IAH2,0.5,NA,NA,NA
2018-06-11,IAH2,0,NA,NA,NA
2018-06-14,IAH2,21.8,NA,NA,NA
2018-06-18,IAH2,19.6,NA,NA,NA
2018-06-19,IAH2,2.8,NA,NA,NA
2018-06-20,IAH2,0.8,NA,NA,NA
2018-06-21,IAH2,38.9,NA,NA,NA
2018-06-22,IAH2,2.3,NA,NA,NA
2018-06-25,IAH2,55.9,NA,NA,NA
2018-06-26,IAH2,26.7,NA,NA,NA
2018-06-27,IAH2,0.5,NA,NA,NA
2018-06-30,IAH2,2.8,NA,NA,NA
2018-07-01,IAH2,29.7,NA,NA,NA
2018-07-02,IAH2,2.3,NA,NA,NA
2018-07-05,IAH2,34,NA,NA,NA
2018-07-13,IAH2,22.9,NA,NA,NA
2018-07-14,IAH2,7.9,NA,NA,NA
2018-07-19,IAH2,6.9,NA,NA,NA
2018-07-20,IAH2,0.3,NA,NA,NA
2018-07-23,IAH2,1.3,NA,NA,NA
2018-08-04,IAH2,18.8,NA,NA,NA
2018-08-05,IAH2,14.5,NA,NA,NA
2018-08-06,IAH2,5.8,NA,NA,NA
2018-08-07,IAH2,8.4,NA,NA,NA
2018-08-16,IAH2,13.7,NA,NA,NA
2018-08-17,IAH2,14.2,NA,NA,NA
2018-08-20,IAH2,11.7,NA,NA,NA
2018-08-21,IAH2,14.2,NA,NA,NA
2018-08-24,IAH2,0.8,NA,NA,NA
2018-08-28,IAH2,10.4,NA,NA,NA
2018-08-29,IAH2,0.5,NA,NA,NA
2018-09-02,IAH2,12.4,NA,NA,NA
2018-09-03,IAH2,0,NA,NA,NA
2018-09-04,IAH2,1.5,NA,NA,NA
2018-09-05,IAH2,94.5,NA,NA,NA
2018-09-19,IAH2,70.1,NA,NA,NA
2018-09-20,IAH2,97.8,NA,NA,NA
2018-09-21,IAH2,9.7,NA,NA,NA
2018-09-26,IAH2,2.3,NA,NA,NA
2018-09-30,IAH2,0.5,NA,NA,NA
2018-10-02,IAH2,2.5,NA,NA,NA
2018-10-03,IAH2,2,NA,NA,NA
2018-10-05,IAH2,6.1,NA,NA,NA
2018-10-08,IAH2,7.6,NA,NA,NA
2018-10-09,IAH2,4.8,NA,NA,NA
2018-10-10,IAH2,26.2,NA,NA,NA
2018-10-11,IAH2,0.5,NA,NA,NA
2018-10-13,IAH2,2.5,NA,NA,NA
2018-10-14,IAH2,2.8,NA,NA,NA
2018-10-15,IAH2,3.8,NA,NA,NA
2018-10-19,IAH2,2,NA,NA,NA
2018-04-30,IAH3,0,19.15,9.4,28.9
2018-05-01,IAH3,2.3,21.65,15,28.3
2018-05-02,IAH3,7.4,21.4,16.1,26.7
2018-05-03,IAH3,13.7,18.85,14.4,23.3
2018-05-04,IAH3,0,18.65,11.7,25.6
2018-05-05,IAH3,0,18.6,8.9,28.3
2018-05-06,IAH3,0,20,12.2,27.8
2018-05-07,IAH3,0,18.05,9.4,26.7
2018-05-08,IAH3,0,20.3,12.8,27.8
2018-05-09,IAH3,2,20,12.8,27.2
2018-05-10,IAH3,0,18.35,11.1,25.6
2018-05-11,IAH3,0,12.5,8.3,16.7
2018-05-12,IAH3,11.4,11.1,7.2,15
2018-05-13,IAH3,1.5,12.8,10,15.6
2018-05-14,IAH3,23.9,20,13.9,26.1
2018-05-15,IAH3,0,20.3,15,25.6
2018-05-16,IAH3,0,19.75,11.7,27.8
2018-05-17,IAH3,0,20.85,13.9,27.8
2018-05-18,IAH3,0,19.45,12.8,26.1
2018-05-19,IAH3,0.3,21.1,14.4,27.8
2018-05-20,IAH3,20.3,15.8,13.3,18.3
2018-05-21,IAH3,8.1,14.75,11.7,17.8
2018-05-22,IAH3,0,19.15,12.2,26.1
2018-05-23,IAH3,0,22.25,15.6,28.9
2018-05-24,IAH3,0,23.6,16.1,31.1
2018-05-25,IAH3,0,23.9,17.8,30
2018-05-26,IAH3,16,24.45,16.7,32.2
2018-05-27,IAH3,0,28.05,20,36.1
2018-05-28,IAH3,0,27.2,19.4,35
2018-05-29,IAH3,5.8,25.8,19.4,32.2
2018-05-30,IAH3,2.8,24.15,19.4,28.9
2018-05-31,IAH3,0,25,18.9,31.1
2018-06-01,IAH3,0,26.1,19.4,32.8
2018-06-02,IAH3,0,20,14.4,25.6
2018-06-03,IAH3,0,18.9,11.1,26.7
2018-06-04,IAH3,0,18.85,9.4,28.3
2018-06-05,IAH3,0,23.6,15,32.2
2018-06-06,IAH3,0,22.5,15,30
2018-06-07,IAH3,0,24.45,17.8,31.1
2018-06-08,IAH3,0,24.45,18.9,30
2018-06-09,IAH3,70.1,23.35,17.8,28.9
2018-06-10,IAH3,0.3,21.95,17.8,26.1
2018-06-11,IAH3,0,20.8,17.2,24.4
2018-06-12,IAH3,0,24.7,19.4,30
2018-06-13,IAH3,0,21.4,16.1,26.7
2018-06-14,IAH3,14.2,18.1,15.6,20.6
2018-06-15,IAH3,0,25,17.8,32.2
2018-06-16,IAH3,0,27.25,21.7,32.8
2018-06-17,IAH3,0,28.3,23.3,33.3
2018-06-18,IAH3,10.4,27.5,22.2,32.8
2018-06-19,IAH3,40.6,23.6,21.1,26.1
2018-06-20,IAH3,19.1,23.85,19.4,28.3
2018-06-21,IAH3,63.5,20.8,17.2,24.4
2018-06-22,IAH3,2.8,20,16.1,23.9
2018-06-23,IAH3,0,20.55,15,26.1
2018-06-24,IAH3,0,21.1,14.4,27.8
2018-06-25,IAH3,3,21.65,17.2,26.1
2018-06-26,IAH3,5.8,21.95,17.8,26.1
2018-06-27,IAH3,0,22.5,17.2,27.8
2018-06-28,IAH3,0,23.05,16.7,29.4
2018-06-29,IAH3,0,26.7,20.6,32.8
2018-06-30,IAH3,6.9,27.2,21.1,33.3
2018-07-01,IAH3,5.3,22.5,17.2,27.8
2018-07-02,IAH3,0,20.8,13.3,28.3
2018-07-03,IAH3,0,23.6,16.1,31.1
2018-07-04,IAH3,0,26.95,21.1,32.8
2018-07-05,IAH3,0,25.3,18.9,31.7
2018-07-06,IAH3,0,21.1,15,27.2
2018-07-07,IAH3,0,19.45,11.7,27.2
2018-07-08,IAH3,0,20.25,12.2,28.3
2018-07-09,IAH3,0,23.9,16.1,31.7
2018-07-10,IAH3,0,26.4,20.6,32.2
2018-07-11,IAH3,0,24.75,17.8,31.7
2018-07-12,IAH3,0,26.7,20.6,32.8
2018-07-13,IAH3,3.8,27.5,21.1,33.9
2018-07-14,IAH3,8.4,25.55,21.1,30
2018-07-15,IAH3,0.3,25,21.1,28.9
2018-07-16,IAH3,0,23.6,17.8,29.4
2018-07-17,IAH3,0,23.35,16.7,30
2018-07-18,IAH3,0,22.8,16.7,28.9
2018-07-19,IAH3,31.8,20.55,16.1,25
2018-07-20,IAH3,0.3,20.85,17.8,23.9
2018-07-21,IAH3,0,22.5,17.8,27.2
2018-07-22,IAH3,0,20.55,16.7,24.4
2018-07-23,IAH3,0,22.2,16.1,28.3
2018-07-24,IAH3,0,22.5,16.7,28.3
2018-07-25,IAH3,4.1,20.8,13.3,28.3
2018-07-26,IAH3,0,18.9,12.8,25
2018-07-27,IAH3,0,18.05,11.7,24.4
2018-07-28,IAH3,0,17.75,11.1,24.4
2018-07-29,IAH3,1.5,20.6,15.6,25.6
2018-07-30,IAH3,2.5,20.55,13.3,27.8
2018-07-31,IAH3,0,20.55,13.3,27.8
2018-08-01,IAH3,0,21.4,13.9,28.9
2018-08-02,IAH3,0,20.3,15.6,25
2018-08-03,IAH3,0,23.05,15,31.1
2018-08-04,IAH3,0,24.7,18.3,31.1
2018-08-05,IAH3,13.2,25.55,19.4,31.7
2018-08-06,IAH3,20.1,23.3,19.4,27.2
2018-08-07,IAH3,10.9,21.65,16.1,27.2
2018-08-08,IAH3,0,21.7,15.6,27.8
2018-08-09,IAH3,0,24.45,17.2,31.7
2018-08-10,IAH3,1.5,23.6,17.8,29.4
2018-08-11,IAH3,0,23.6,17.2,30
2018-08-12,IAH3,0,23.05,16.1,30
2018-08-13,IAH3,0,23.35,16.7,30
2018-08-14,IAH3,0,22.8,16.7,28.9
2018-08-15,IAH3,29.2,25,21.1,28.9
2018-08-16,IAH3,5.8,23.3,18.3,28.3
2018-08-17,IAH3,3,24.15,19.4,28.9
2018-08-18,IAH3,0,23.35,17.8,28.9
2018-08-19,IAH3,0,22.25,16.7,27.8
2018-08-20,IAH3,29.2,20.55,18.3,22.8
2018-08-21,IAH3,0,18.05,13.3,22.8
2018-08-22,IAH3,0,18.35,11.7,25
2018-08-23,IAH3,0,17.8,10,25.6
2018-08-24,IAH3,17,19.2,16.7,21.7
2018-08-25,IAH3,0,23.9,17.2,30.6
2018-08-26,IAH3,0,23.6,18.3,28.9
2018-08-27,IAH3,5.8,26.95,22.8,31.1
2018-08-28,IAH3,10.9,24.7,20,29.4
2018-08-29,IAH3,0,18.6,14.4,22.8
2018-08-30,IAH3,0,18.35,11.7,25
2018-08-31,IAH3,0,22.2,17.2,27.2
2018-09-01,IAH3,22.4,24.75,20.6,28.9
