date,year,location,rainfall,temp,temp_min,temp_max
2019-08-16,2019,NCH1,0,25.04,22,30
2019-08-17,2019,NCH1,0,25.35,22,31
2019-08-18,2019,NCH1,0.254,26.44,22,33
2019-08-19,2019,NCH1,0,26.32,22,34
2019-08-20,2019,NCH1,0,25.96,21,33
2019-08-21,2019,NCH1,21.59,27.9,23,32
2019-08-22,2019,NCH1,6.35,26.39,22,33
2019-08-23,2019,NCH1,7.62,25.6,23,32
2019-08-24,2019,NCH1,0.508,21.83,19,25
2019-08-25,2019,NCH1,0,20.49,18,25
2019-08-26,2019,NCH1,0,21.32,17,26
2019-08-27,2019,NCH1,0,23.21,18,28
2019-08-28,2019,NCH1,0,24.69,21,31
2019-08-29,2019,NCH1,0,24.08,18,29
2019-08-30,2019,NCH1,0,22.19,15,31
2019-08-31,2019,NCH1,0.254,23.21,16,32
2019-09-01,2019,NCH1,0,22.92,16,31
2019-09-02,2019,NCH1,0,24.8,21,32
2019-09-03,2019,NCH1,0,25.35,19,33
2019-09-04,2019,NCH1,16.256,24.99,20,31
2019-09-05,2019,NCH1,10.16,24.24,23,26
2019-09-06,2019,NCH1,0,24.72,21,31
2019-09-07,2019,NCH1,0,23.86,18,32
2019-09-08,2019,NCH1,0.762,25.66,22,33
2019-09-09,2019,NCH1,0,25.94,23,31
2019-09-10,2019,NCH1,0,24,21,30
2019-09-11,2019,NCH1,0,24.2,20,31
2019-09-12,2019,NCH1,0,26.16,20,33
2019-09-13,2019,NCH1,0,25.15,23,30
2019-09-14,2019,NCH1,0,24.52,21,30
2019-09-15,2019,NCH1,0,24.61,20,31
2019-09-16,2019,NCH1,0,24.77,20,31
2019-09-17,2019,NCH1,0,24.33,18,31
2019-09-18,2019,NCH1,0,21.86,16,26
2019-09-19,2019,NCH1,0,17.51,12,23
2019-09-20,2019,NCH1,0,16.64,10,26
2019-09-21,2019,NCH1,0,18.64,11,29
2019-09-22,2019,NCH1,0,21.67,15,30
2019-09-23,2019,NCH1,0,22.5,15,31
2019-09-24,2019,NCH1,0,23.59,18,31
2019-09-25,2019,NCH1,0,22.42,16,30
2019-09-26,2019,NCH1,0,24.5,19,32
2019-09-27,2019,NCH1,0,24.35,21,30
2019-09-28,2019,NCH1,0,25.42,20,32
2019-09-29,2019,NCH1,1.27,25.82,20,35
2019-09-30,2019,NCH1,0,25.43,23,30
2019-10-01,2019,NCH1,0,23.17,18,30
2019-10-02,2019,NCH1,0,24.45,18,33
2019-10-03,2019,NCH1,0,26.43,20,36
2019-10-04,2019,NCH1,0.762,25.94,20,34
2019-10-05,2019,NCH1,0,19.12,16,25
2019-05-17,2019,NEH2,3.81,24.65,18.28,31
2019-05-18,2019,NEH2,4.318,20.93,17.22,27.5
2019-05-19,2019,NEH2,0,13.31,11.11,17.22
2019-05-20,2019,NEH2,4.318,8.68,5.28,11.78
2019-05-21,2019,NEH2,0.254,9.11,8.11,10.5
2019-05-22,2019,NEH2,1.016,12.77,8.5,19
2019-05-23,2019,NEH2,14.478,13.05,6.78,18.72
2019-05-24,2019,NEH2,0,17.25,12.61,25.11
2019-05-25,2019,NEH2,0,19.44,12.78,25.28
2019-05-26,2019,NEH2,8.128,20.32,13.89,27.22
2019-05-27,2019,NEH2,13.716,21.2,17.11,25.61
2019-05-28,2019,NEH2,0.254,15.21,12.39,23.5
2019-05-29,2019,NEH2,2.032,15.75,13.72,20.11
2019-05-30,2019,NEH2,0,17.96,13,25.78
2019-05-31,2019,NEH2,0,20.98,12.89,29.22
2019-06-01,2019,NEH2,0,21.53,14.72,27.22
2019-06-02,2019,NEH2,10.922,18.3,10.61,25.28
2019-06-03,2019,NEH2,0.762,17.93,14.28,24.11
2019-06-04,2019,NEH2,2.032,23.35,18.28,30.11
2019-06-05,2019,NEH2,0,25.84,20.39,33
2019-06-06,2019,NEH2,0,25.07,19.11,30.5
2019-06-07,2019,NEH2,0,25.09,17.61,31.72
2019-06-08,2019,NEH2,0,24.89,17.39,31.39
2019-06-09,2019,NEH2,0,19.92,15.22,28.89
2019-06-10,2019,NEH2,0,19.09,12,26.72
2019-06-11,2019,NEH2,6.096,20.46,16.5,25.5
2019-06-12,2019,NEH2,0,17.13,12.39,22.61
2019-06-13,2019,NEH2,0.254,18.14,10.61,27.61
2019-06-14,2019,NEH2,0,21.84,16.11,29.11
2019-06-15,2019,NEH2,0,23.49,17.72,30.22
2019-06-16,2019,NEH2,0,23.63,16.72,29.89
2019-06-17,2019,NEH2,1.524,22.59,16,27.72
2019-06-18,2019,NEH2,0.762,19.89,17.72,25.72
2019-06-19,2019,NEH2,0.508,18.98,15,24.5
2019-06-20,2019,NEH2,2.286,20.92,14.22,29.5
2019-06-21,2019,NEH2,0,22.5,18.22,28.5
2019-06-22,2019,NEH2,2.54,22.36,19.22,26.11
2019-06-23,2019,NEH2,0,20.95,18.28,24.28
2019-06-24,2019,NEH2,0,19.84,14.78,28
2019-06-25,2019,NEH2,4.318,22.42,16.11,28.72
2019-06-26,2019,NEH2,0,22.81,18,30.72
2019-06-27,2019,NEH2,0,26.37,21.11,33
2019-06-28,2019,NEH2,0,28.44,21.5,34.5
2019-06-29,2019,NEH2,0,29.66,23.11,37
2019-06-30,2019,NEH2,0,29.7,23.5,35.61
2019-07-01,2019,NEH2,0,27.82,23.22,33.5
2019-07-02,2019,NEH2,0,26.68,21.5,33.22
2019-07-03,2019,NEH2,0,25.86,21.61,32.72
2019-07-04,2019,NEH2,0.508,25.36,20,31.61
2019-07-05,2019,NEH2,0,24.12,20.61,30.61
2019-07-06,2019,NEH2,0,23.78,19.39,28.89
2019-07-07,2019,NEH2,0.508,23.07,16.61,29.11
2019-07-08,2019,NEH2,0.508,24.73,18.28,32.22
2019-07-09,2019,NEH2,1.016,26.33,20.11,32.22
2019-07-10,2019,NEH2,0,24.88,19.5,31.39
2019-07-11,2019,NEH2,0,23.24,16.78,29.61
2019-07-12,2019,NEH2,0,24.17,15.78,33
2019-07-13,2019,NEH2,0,26.36,20.61,32.22
2019-07-14,2019,NEH2,0,26.51,19.28,33.28
2019-07-15,2019,NEH2,0,27.23,22,33.11
2019-07-16,2019,NEH2,0,26.23,21.61,32.5
2019-07-17,2019,NEH2,0,28.09,23.39,36.11
2019-07-18,2019,NEH2,0,31.11,26.22,35.61
2019-07-19,2019,NEH2,0,30.5,24,36.61
2019-07-20,2019,NEH2,5.08,29.48,26.11,34.72
2019-07-21,2019,NEH2,0,22.29,20,27.72
2019-07-22,2019,NEH2,0,21.08,15.78,25.78
2019-07-23,2019,NEH2,0,19.36,12,26.11
2019-07-24,2019,NEH2,0.254,20.5,12.78,27
2019-07-25,2019,NEH2,0,21.1,17.28,27
2019-07-26,2019,NEH2,0,24.05,17.5,30.78
2019-07-27,2019,NEH2,2.54,25.2,18.22,31.61
2019-07-28,2019,NEH2,0,23.54,20.5,28.72
2019-07-29,2019,NEH2,0.254,22.78,15,29.39
2019-07-30,2019,NEH2,0,20.64,14.61,26.5
2019-07-31,2019,NEH2,0,20.83,17.22,25.28
2019-08-01,2019,NEH2,0,22.46,18.5,28.72
2019-08-02,2019,NEH2,0,23.04,20.11,26.28
2019-08-03,2019,NEH2,0,23.21,19.5,27.5
2019-08-04,2019,NEH2,0,23.84,18.61,30.5
2019-08-05,2019,NEH2,0,24.53,18.72,30.61
2019-08-06,2019,NEH2,2.54,24.5,17.78,29.72
2019-08-07,2019,NEH2,0,23.61,18.72,30.22
2019-08-08,2019,NEH2,0,23.97,19,29.11
2019-08-09,2019,NEH2,0,23.07,18.5,29
2019-08-10,2019,NEH2,11.43,25.47,20.72,30.39
2019-08-11,2019,NEH2,8.128,25.16,21.5,29.11
2019-08-12,2019,NEH2,0,24.27,20.72,28.89
2019-08-13,2019,NEH2,0,24.79,19.39,29.72
2019-08-14,2019,NEH2,3.556,20.21,14.61,26.28
2019-08-15,2019,NEH2,0,18.11,13.61,22.5
2019-08-16,2019,NEH2,0,20.29,15,27
2019-08-17,2019,NEH2,0,22.77,17.61,29.22
2019-08-18,2019,NEH2,0,22.56,18.28,27.72
2019-08-19,2019,NEH2,0,22.65,16.28,30.5
2019-08-20,2019,NEH2,2.286,27.56,22.39,33.22
2019-08-21,2019,NEH2,0,23.41,20.39,29.28
2019-08-22,2019,NEH2,0,19.93,14.89,26.39
2019-08-23,2019,NEH2,0,21.14,17.28,26.39
2019-08-24,2019,NEH2,0,20.27,18,23.61
2019-08-25,2019,NEH2,4.318,19.72,18.11,21.28
2019-08-26,2019,NEH2,0,20.8,18,26.22
2019-08-27,2019,NEH2,0,18.95,13.89,24
2019-08-28,2019,NEH2,0,18.8,10.5,26.89
2019-08-29,2019,NEH2,0,24.1,18,30
2019-08-30,2019,NEH2,0.762,19.64,16,24.28
2019-08-31,2019,NEH2,0,18.99,16.11,23.72
2019-09-01,2019,NEH2,0,19.5,14.11,27.5
2019-09-02,2019,NEH2,0,23.2,17.5,31.72
2019-09-03,2019,NEH2,0,25.86,21.28,29.5
2019-09-04,2019,NEH2,0,18.6,10.89,25.89
2019-09-05,2019,NEH2,0,22.66,16.5,32.72
2019-09-06,2019,NEH2,0.254,22.43,16.11,28.28
2019-09-07,2019,NEH2,0,19.42,14,25.28
2019-09-08,2019,NEH2,1.016,19.72,17.61,22.39
2019-09-09,2019,NEH2,11.43,23,20.61,28.28
2019-09-10,2019,NEH2,7.62,24.31,19.28,31
2019-09-11,2019,NEH2,0,25.21,19.5,31.22
2019-09-12,2019,NEH2,0,23.94,21.5,28.28
2019-09-13,2019,NEH2,0,19.05,12.72,26.5
2019-09-14,2019,NEH2,0,21.16,14.22,29.78
2019-09-15,2019,NEH2,0,24.65,17.11,32.5
2019-09-16,2019,NEH2,0,24.62,18.5,32.72
2019-09-17,2019,NEH2,0,26.65,20.5,33.5
2019-09-18,2019,NEH2,6.604,26.64,22.11,32
2019-09-19,2019,NEH2,0,23.95,18.28,31.28
2019-09-20,2019,NEH2,0,24.77,20.5,30.28
2019-09-21,2019,NEH2,15.24,24.36,22,28.72
2019-09-22,2019,NEH2,0,19.72,14.28,26.11
2019-09-23,2019,NEH2,0.254,18.67,10.89,28.61
2019-09-24,2019,NEH2,0,21.46,16.5,30.72
2019-09-25,2019,NEH2,0.254,19.5,13.89,25.5
2019-09-26,2019,NEH2,0,16.89,11.5,24.72
2019-09-27,2019,NEH2,7.62,20.88,19.22,24.22
2019-09-28,2019,NEH2,7.62,14.95,9,19.61
2019-09-29,2019,NEH2,0,19.34,16.78,24.22
2019-09-30,2019,NEH2,5.08,27.22,23.11,33.22
2019-10-01,2019,NEH2,3.81,18.62,13.5,29.28
2019-10-02,2019,NEH2,0,11.85,11,13.28
2019-10-03,2019,NEH2,0,10.34,6,15.61
2019-10-04,2019,NEH2,4.572,8.5,4.11,13.39
2019-10-05,2019,NEH2,0,15.28,10.72,20.28
2019-10-06,2019,NEH2,0,12.94,5.61,21.11
2019-10-07,2019,NEH2,0,12.12,2.5,24
2019-10-08,2019,NEH2,0.254,13.48,5,23.72
2019-10-09,2019,NEH2,9.652,15.28,11.61,21.72
2019-10-10,2019,NEH2,0,10.65,3.5,15.78
2019-10-11,2019,NEH2,0,3.48,1.72,5.72
2019-10-12,2019,NEH2,0,5.26,-1.61,15.22
2019-10-13,2019,NEH2,0,7.77,-0.5,16.5
2019-10-14,2019,NEH2,0,8.03,-1.5,23.39
2019-10-15,2019,NEH2,0,11.49,7.89,16.39
2019-10-16,2019,NEH2,0,8.44,4.78,14
2019-10-17,2019,NEH2,0,8.97,2,21
2019-10-18,2019,NEH2,1.524,16.19,10,26.5
2019-10-19,2019,NEH2,0,15.11,9.11,20.72
2019-10-20,2019,NEH2,0,10.62,4.22,17.5
2019-10-21,2019,NEH2,0,8.78,5.11,14.22
2019-10-22,2019,NEH2,0,8.96,4.72,15.89
2019-10-23,2019,NEH2,0,9.71,4,15.72
2019-10-24,2019,NEH2,0,5.05,0.28,10.22
2019-10-25,2019,NEH2,0,4.03,-4.5,14.39
2019-10-26,2019,NEH2,0,5.93,-2.11,16.5
2019-10-27,2019,NEH2,0,6.02,4,10.5
2019-10-28,2019,NEH2,0,0.78,-4,4
2019-10-29,2019,NEH2,0,-0.92,-5,3.39
2019-10-30,2019,NEH2,0,-0.72,-3.22,2
2019-10-31,2019,NEH2,0,-0.73,-6.61,6.78
2019-11-01,2019,NEH2,0,2.83,-3.72,10.5
2019-11-02,2019,NEH2,0,4.39,-1,11.5
2019-11-03,2019,NEH2,0,4.95,-2.61,14.22
2019-11-04,2019,NEH2,0,6.43,3.5,9.72
2019-11-05,2019,NEH2,0,3.39,0.28,7.61
2019-11-06,2019,NEH2,0,2.15,-1.5,5.11
2019-11-07,2019,NEH2,0,-4.08,-10.72,1.89
2019-11-08,2019,NEH2,0,-1.24,-9,9.28
2019-11-09,2019,NEH2,0,8.09,-1.22,22
2019-11-10,2019,NEH2,0,6.21,-0.22,16
2019-11-11,2019,NEH2,0,-6.1,-10.11,0.28
2019-06-03,2019,NYH1,0.508,11.03,7,15
2019-06-04,2019,NYH1,3.556,11.35,6,16
2019-06-05,2019,NYH1,1.778,18.77,12,25
2019-06-06,2019,NYH1,0,17.01,13,21
2019-06-07,2019,NYH1,0,16,8,24
2019-06-08,2019,NYH1,0,17.89,9,26
2019-06-09,2019,NYH1,3.556,20.54,13,27
2019-06-10,2019,NYH1,1.524,18.51,16,24
2019-06-11,2019,NYH1,0,16.35,13,20
2019-06-12,2019,NYH1,7.874,15.46,7,23
2019-06-13,2019,NYH1,1.27,15.66,13,20
2019-06-14,2019,NYH1,0.254,15.04,12,20
2019-06-15,2019,NYH1,2.286,17.85,14,22
2019-06-16,2019,NYH1,1.016,16.4,15,17
2019-06-17,2019,NYH1,0,15.86,9,23
2019-06-18,2019,NYH1,0,19.49,15,25
2019-06-19,2019,NYH1,13.716,20.92,16,27
2019-06-20,2019,NYH1,1.524,19.94,17,24
2019-06-21,2019,NYH1,0,17.72,15,22
2019-06-22,2019,NYH1,0,17.42,12,23
2019-06-23,2019,NYH1,0,18.49,12,25
2019-06-24,2019,NYH1,3.302,18.78,11,25
2019-06-25,2019,NYH1,0,23.01,19,26
2019-06-26,2019,NYH1,0,21.94,14,29
2019-06-27,2019,NYH1,0,22.03,14,27
2019-06-28,2019,NYH1,0,22.61,15,30
2019-06-29,2019,NYH1,0,23.47,21,27
2019-06-30,2019,NYH1,0,19.41,17,23
2019-07-01,2019,NYH1,0,18.29,11,25
2019-07-02,2019,NYH1,0,20.51,16,25
2019-07-03,2019,NYH1,0,22.38,16,30
2019-07-04,2019,NYH1,0.508,24.69,17,32
2019-07-05,2019,NYH1,5.08,26.28,24,31
2019-07-06,2019,NYH1,0,23.99,22,27
2019-07-07,2019,NYH1,0,20.83,16,25
2019-07-08,2019,NYH1,0,18.82,12,26
2019-07-09,2019,NYH1,0,19.06,11,27
2019-07-10,2019,NYH1,0,23.5,17,31
2019-07-11,2019,NYH1,3.81,25.74,24,28
2019-07-12,2019,NYH1,0,20.35,17,25
2019-07-13,2019,NYH1,0,21.51,16,28
2019-07-14,2019,NYH1,0.762,22.38,19,26
2019-07-15,2019,NYH1,28.956,20.11,15,26
2019-07-16,2019,NYH1,10.16,22.41,17,30
2019-07-17,2019,NYH1,0,22.61,21,24
2019-07-18,2019,NYH1,0,23.19,19,28
2019-07-19,2019,NYH1,0,25.61,20,31
2019-07-20,2019,NYH1,0,27,24,32
2019-07-21,2019,NYH1,8.382,26.65,24,28
2019-07-22,2019,NYH1,0.254,18.53,17,23
2019-07-23,2019,NYH1,0,19.87,17,24
2019-07-24,2019,NYH1,0,18.56,13,25
2019-07-25,2019,NYH1,0,19,13,25
2019-07-26,2019,NYH1,0,21.37,14,28
2019-07-27,2019,NYH1,0,23.04,16,29
2019-07-28,2019,NYH1,0,24.07,21,27
2019-07-29,2019,NYH1,4.826,23.92,19,30
2019-07-30,2019,NYH1,0.508,24.68,20,29
2019-07-31,2019,NYH1,0,21.8,19,26
2019-08-01,2019,NYH1,0,19.68,14,25
2019-08-02,2019,NYH1,0,19.03,11,27
2019-08-03,2019,NYH1,0,22.18,18,27
2019-08-04,2019,NYH1,0,20.17,17,24
2019-08-05,2019,NYH1,14.478,18.22,11,26
2019-08-06,2019,NYH1,4.572,21.83,18,29
2019-08-07,2019,NYH1,10.414,20.64,18,24
2019-08-08,2019,NYH1,2.286,20.54,18,26
2019-08-09,2019,NYH1,3.302,19.42,15,24
2019-08-10,2019,NYH1,0,17.28,15,21
2019-08-11,2019,NYH1,0,18.38,14,24
2019-08-12,2019,NYH1,9.398,20.37,15,26
2019-08-13,2019,NYH1,0,21.71,19,26
2019-08-14,2019,NYH1,3.556,20.49,16,25
2019-08-15,2019,NYH1,8.636,19.03,14,26
2019-08-16,2019,NYH1,16.51,21.66,18,27
2019-08-17,2019,NYH1,1.27,20.14,17,26
2019-08-18,2019,NYH1,0,20.89,15,28
2019-08-19,2019,NYH1,0,22.9,20,27
2019-08-20,2019,NYH1,4.572,21.5,17,27
2019-08-21,2019,NYH1,0,22.92,20,26
2019-08-22,2019,NYH1,0,20.86,18,23
2019-08-23,2019,NYH1,0,16.99,13,21
2019-08-24,2019,NYH1,0,15.21,10,18
2019-08-25,2019,NYH1,0,16.25,11,23
2019-08-26,2019,NYH1,0,17.32,12,24
2019-08-27,2019,NYH1,3.81,18.19,15,22
2019-08-28,2019,NYH1,0,19.72,18,21
2019-08-29,2019,NYH1,0,18.25,15,22
2019-08-30,2019,NYH1,0,19.07,13,24
2019-08-31,2019,NYH1,0,15.5,10,20
2019-09-01,2019,NYH1,8.382,15.64,11,21
2019-09-02,2019,NYH1,0,18.28,16,21
2019-09-03,2019,NYH1,2.032,18.69,14,24
2019-09-04,2019,NYH1,0,20.72,16,24
2019-09-05,2019,NYH1,0.254,15.46,10,20
2019-09-06,2019,NYH1,0,15.56,9,23
2019-09-07,2019,NYH1,1.27,16.29,15,19
2019-09-08,2019,NYH1,0,15.33,13,19
2019-09-09,2019,NYH1,0,13.77,9,19
2019-09-10,2019,NYH1,3.302,16.67,9,26
2019-09-11,2019,NYH1,0,23.23,20,28
2019-09-12,2019,NYH1,0,16.94,15,20
2019-09-13,2019,NYH1,1.016,15.18,11,20
2019-09-14,2019,NYH1,0.762,17.92,15,22
2019-09-15,2019,NYH1,0.254,16.31,12,22
2019-09-16,2019,NYH1,0,16.75,15,21
2019-09-17,2019,NYH1,1.778,13.96,8,21
2019-09-18,2019,NYH1,0,14.34,8,21
2019-09-19,2019,NYH1,0,14.56,9,21
2019-09-20,2019,NYH1,0,15.26,8,23
2019-09-21,2019,NYH1,0,17.51,11,26
2019-09-22,2019,NYH1,9.652,20.65,14,29
2019-09-23,2019,NYH1,3.302,22.57,18,25
2019-09-24,2019,NYH1,0,15.89,14,18
2019-09-25,2019,NYH1,0.762,16.14,10,24
2019-09-26,2019,NYH1,0,18.13,14,21
2019-09-27,2019,NYH1,1.27,14.56,8,21
2019-09-28,2019,NYH1,2.032,20.83,17,25
2019-09-29,2019,NYH1,0,14.61,11,19
2019-09-30,2019,NYH1,0.508,13.11,11,16
2019-10-01,2019,NYH1,7.112,21.37,16,29
2019-10-02,2019,NYH1,1.778,17.97,11,22
2019-10-03,2019,NYH1,0.762,9.81,8,13
2019-10-04,2019,NYH1,0,9.88,7,15
2019-10-05,2019,NYH1,0,7.9,1,15
2019-10-06,2019,NYH1,10.668,13.17,10,17
2019-10-07,2019,NYH1,0,14.41,13,17
2019-10-08,2019,NYH1,0,11.99,7,17
2019-10-09,2019,NYH1,0,9.76,5,17
2019-10-10,2019,NYH1,0,10.18,5,18
2019-10-11,2019,NYH1,1.016,12.17,4,20
2019-10-12,2019,NYH1,0,10.75,8,13
2019-10-13,2019,NYH1,0,9.93,4,18
2019-10-14,2019,NYH1,0,11.15,8,13
2019-10-15,2019,NYH1,9.652,9,3,15
2019-10-16,2019,NYH1,3.048,11.79,7,16
2019-10-17,2019,NYH1,1.778,7.81,7,9
2019-10-18,2019,NYH1,0,6.08,2,8
2019-10-19,2019,NYH1,0,6.22,2,12
2019-10-20,2019,NYH1,0,10.49,5,16
2019-10-21,2019,NYH1,5.08,11.27,4,20
2019-10-22,2019,NYH1,0.254,13.72,10,15
2019-10-23,2019,NYH1,0,10.61,5,14
2019-10-24,2019,NYH1,0.508,11.22,7,18
2019-10-25,2019,NYH1,0.254,8.32,6,10
2019-10-26,2019,NYH1,3.302,8.44,4,13
2019-10-27,2019,NYH1,0,12.39,10,18
2019-10-28,2019,NYH1,0,12.55,7,18
2019-10-29,2019,NYH1,0,13.93,9,18
2019-10-30,2019,NYH1,8.89,13.9,13,15
2019-10-31,2019,NYH1,6.35,16.35,13,20
2019-11-01,2019,NYH1,0,6.89,4,19
2019-11-02,2019,NYH1,0,4.88,3,9
2019-11-03,2019,NYH1,0,4.61,3,7
2019-11-04,2019,NYH1,1.27,4.96,0,10
2019-11-05,2019,NYH1,0,8.14,5,10
2019-11-06,2019,NYH1,0.762,3.94,1,6
2019-11-07,2019,NYH1,0.508,3.97,-2,8
2019-11-08,2019,NYH1,0,-3.23,-5,-2
2019-11-09,2019,NYH1,0,-2.75,-7,2
2019-11-10,2019,NYH1,0.254,3.24,1,7
2019-11-11,2019,NYH1,0.254,0.83,-3,5
2019-11-12,2019,NYH1,0.508,-5.01,-8,-2
2019-11-13,2019,NYH1,0,-8.02,-9,-6
2019-11-14,2019,NYH1,0.508,-2.68,-8,1
2019-11-15,2019,NYH1,0,1.63,0,4
2019-11-16,2019,NYH1,0,-3.75,-9,1
2019-11-17,2019,NYH1,0,-1.29,-5,4
2019-11-18,2019,NYH1,0,2.58,1,5
2019-11-19,2019,NYH1,0,1.43,-1,4
2019-11-20,2019,NYH1,0,1.83,-1,5
2019-11-21,2019,NYH1,0.508,4.75,1,9
2019-11-22,2019,NYH1,0,5.92,0,10
2019-11-23,2019,NYH1,0,0.87,-2,6
2019-11-24,2019,NYH1,0,3.13,-1,5
2019-11-25,2019,NYH1,0,5.37,-1,9
2019-11-26,2019,NYH1,2.794,8.93,5,14
2019-11-27,2019,NYH1,1.27,7.42,1,14
2019-11-28,2019,NYH1,0,2.61,-1,7
2019-11-29,2019,NYH1,0,-2.5,-3,-1
2019-11-30,2019,NYH1,2.286,-4.15,-6,-3
2019-12-01,2019,NYH1,1.27,-3.71,-7,0
2019-12-02,2019,NYH1,0.508,-1.61,-4,0
2019-12-03,2019,NYH1,0.762,-4.15,-8,-1
2019-12-04,2019,NYH1,0.508,-0.1,-3,1
2019-12-05,2019,NYH1,1.016,-0.54,-2,1
2019-12-06,2019,NYH1,0.254,-0.81,-3,1
2019-12-07,2019,NYH1,0,-3.85,-9,-2
2019-12-08,2019,NYH1,0.508,-3.8,-12,2
2019-12-09,2019,NYH1,1.016,4.85,2,7
2019-12-10,2019,NYH1,0.254,6.01,-1,9
2019-05-23,2019,NYH2,1.016,18.85,14,25
2019-05-24,2019,NYH2,1.524,14.85,12,21
2019-05-25,2019,NYH2,19.05,14.97,9,24
2019-05-26,2019,NYH2,0,20.24,18,25
2019-05-27,2019,NYH2,1.016,16.01,9,22
2019-05-28,2019,NYH2,0,15.08,13,21
2019-05-29,2019,NYH2,1.524,11.85,10,16
2019-05-30,2019,NYH2,0,15.46,10,20
2019-05-31,2019,NYH2,0,16.72,13,20
2019-06-01,2019,NYH2,8.636,17.83,11,25
2019-06-02,2019,NYH2,0,15.78,13,22
2019-06-03,2019,NYH2,0.508,11.03,7,15
2019-06-04,2019,NYH2,3.556,11.35,6,16
2019-06-05,2019,NYH2,1.778,18.77,12,25
2019-06-06,2019,NYH2,0,17.01,13,21
2019-06-07,2019,NYH2,0,16,8,24
2019-06-08,2019,NYH2,0,17.89,9,26
2019-06-09,2019,NYH2,3.556,20.54,13,27
2019-06-10,2019,NYH2,1.524,18.51,16,24
2019-06-11,2019,NYH2,0,16.35,13,20
2019-06-12,2019,NYH2,7.874,15.46,7,23
2019-06-13,2019,NYH2,1.27,15.66,13,20
2019-06-14,2019,NYH2,0.254,15.04,12,20
2019-06-15,2019,NYH2,2.286,17.85,14,22
2019-06-16,2019,NYH2,1.016,16.4,15,17
2019-06-17,2019,NYH2,0,15.86,9,23
2019-06-18,2019,NYH2,0,19.49,15,25
2019-06-19,2019,NYH2,13.716,20.92,16,27
2019-06-20,2019,NYH2,1.524,19.94,17,24
2019-06-21,2019,NYH2,0,17.72,15,22
2019-06-22,2019,NYH2,0,17.42,12,23
2019-06-23,2019,NYH2,0,18.49,12,25
2019-06-24,2019,NYH2,3.302,18.78,11,25
2019-06-25,2019,NYH2,0,23.01,19,26
2019-06-26,2019,NYH2,0,21.94,14,29
2019-06-27,2019,NYH2,0,22.03,14,27
2019-06-28,2019,NYH2,0,22.61,15,30
2019-06-29,2019,NYH2,0,23.47,21,27
2019-06-30,2019,NYH2,0,19.41,17,23
2019-07-01,2019,NYH2,0,18.29,11,25
2019-07-02,2019,NYH2,0,20.51,16,25
2019-07-03,2019,NYH2,0,22.38,16,30
2019-07-04,2019,NYH2,0.508,24.69,17,32
2019-07-05,2019,NYH2,5.08,26.28,24,31
2019-07-06,2019,NYH2,0,23.99,22,27
2019-07-07,2019,NYH2,0,20.83,16,25
2019-07-08,2019,NYH2,0,18.82,12,26
2019-07-09,2019,NYH2,0,19.06,11,27
2019-07-10,2019,NYH2,0,23.5,17,31
2019-07-11,2019,NYH2,3.81,25.74,24,28
2019-07-12,2019,NYH2,0,20.35,17,25
2019-07-13,2019,NYH2,0,21.51,16,28
2019-07-14,2019,NYH2,0.762,22.38,19,26
2019-07-15,2019,NYH2,28.956,20.11,15,26
2019-07-16,2019,NYH2,10.16,22.41,17,30
2019-07-17,2019,NYH2,0,22.61,21,24
2019-07-18,2019,NYH2,0,23.19,19,28
2019-07-19,2019,NYH2,0,25.61,20,31
2019-07-20,2019,NYH2,0,27,24,32
2019-07-21,2019,NYH2,8.382,26.65,24,28
2019-07-22,2019,NYH2,0.254,18.53,17,23
2019-07-23,2019,NYH2,0,19.87,17,24
2019-07-24,2019,NYH2,0,18.56,13,25
2019-07-25,2019,NYH2,0,19,13,25
2019-07-26,2019,NYH2,0,21.37,14,28
2019-07-27,2019,NYH2,0,23.04,16,29
2019-07-28,2019,NYH2,0,24.07,21,27
2019-07-29,2019,NYH2,4.826,23.92,19,30
2019-07-30,2019,NYH2,0.508,24.68,20,29
2019-07-31,2019,NYH2,0,21.8,19,26
2019-08-01,2019,NYH2,0,19.68,14,25
2019-08-02,2019,NYH2,0,19.03,11,27
2019-08-03,2019,NYH2,0,22.18,18,27
2019-08-04,2019,NYH2,0,20.17,17,24
2019-08-05,2019,NYH2,14.478,18.22,11,26
2019-08-06,2019,NYH2,4.572,21.83,18,29
2019-08-07,2019,NYH2,10.414,20.64,18,24
2019-08-08,2019,NYH2,2.286,20.54,18,26
2019-08-09,2019,NYH2,3.302,19.42,15,24
2019-08-10,2019,NYH2,0,17.28,15,21
2019-08-11,2019,NYH2,0,18.38,14,24
2019-08-12,2019,NYH2,9.398,20.37,15,26
2019-08-13,2019,NYH2,0,21.71,19,26
2019-08-14,2019,NYH2,3.556,20.49,16,25
2019-08-15,2019,NYH2,8.636,19.03,14,26
2019-08-16,2019,NYH2,16.51,21.66,18,27
2019-08-17,2019,NYH2,1.27,20.14,17,26
2019-08-18,2019,NYH2,0,20.89,15,28
2019-08-19,2019,NYH2,0,22.9,20,27
2019-08-20,2019,NYH2,4.572,21.5,17,27
2019-08-21,2019,NYH2,0,22.92,20,26
2019-08-22,2019,NYH2,0,20.86,18,23
2019-08-23,2019,NYH2,0,16.99,13,21
2019-08-24,2019,NYH2,0,15.21,10,18
2019-08-25,2019,NYH2,0,16.25,11,23
2019-08-26,2019,NYH2,0,17.32,12,24
