"source","gdd_silk","gdd_harv","gdd_silk_hat","gdd_harv_hat"
"WIPV17/30699",684.739,1406.874,746.164956326194,1792.29269113834
"WIPV17/30700",709.737,1358.063,748.834022040814,1792.29269112586
"WIPV17/30701",764.5625,1418.99,763.719227985563,1792.29269112761
"WIPV17/30702",685.34,1391.29916666667,753.634538165608,1792.2926911403
"WIPV17/30703",698.305,1406.874,756.253213545289,1792.29269113834
"WIPV17/30704",675.111666666667,1391.29916666667,745.688822134063,1792.2926911403
"WIPV17/30707",709.372,1364.035,756.128808539395,1792.2926911252
"WIPV17/30708",705.984,1400.3165,755.023844062284,1792.29269112933
"WIPV17/30709",678.81,1435.64125,736.742335932685,1792.2926911328
"WIPV17/30712",704.077857142857,1358.50785714286,751.549727206473,1792.29269113129
"WIPV17/30715",747.88875,1835.3575,743.852990391817,1792.29269112761
"WIPV17/30716",728.157222222222,1337.40944444444,762.302808822581,1792.29269111258
"WIPV17/30717",711.587857142857,1358.50785714286,757.575868400603,1792.29269113129
"WIPV17/30719",701.84375,1435.64125,752.839556662723,1792.2926911328
"WIPV17/30720",685.5025,1377.11916666667,745.340702008905,1792.29269113745
"WIPV17/30721",763.065,1478.37,747.229426057469,1792.29269112747
"WIPV17/30723",784.535,1478.37,751.31923619687,1792.29269111925
"WIPV17/30724",804.325,1478.37,762.378166105533,1792.29269112747
"WIPV17/30725",783.695,1478.37,750.868067047213,1792.29269111925
"WIPV17/30726",702.853333333333,1377.11916666667,758.819417463753,1792.29269113745
"WIPV17/30727",711.9,1358.063,750.442521256862,1792.29269112586
"WIPV17/30728",719.955394736842,1383.12197368421,760.909235358966,1792.29269108772
"WIPV17/30729",697.037,1411.198,758.860519721102,1792.29269113477
"WIPV17/30730",764.6675,1418.99,763.77562412927,1792.29269112761
"WIPV17/30732",783.6525,1418.99,773.972584017664,1792.29269112761
"WIPV17/30733",736.883333333333,1335.85333333333,764.462706619837,1792.29269111724
"WIPV17/30734",703.242857142857,1354.52678571429,756.370242021677,1792.29269113049
"WIPV17/30735",722.86875,1356.1275,748.396090909702,1792.29269112436
"WIPV17/30736",705.822,1362.387,749.472905921262,1792.29269112229
"WIPV17/30738",675.2375,1391.29916666667,745.786573732626,1792.2926911403
"WIPV17/30740",724.937777777778,1343.77222222222,758.631427246117,1792.29269111766
"WIPV17/30741",804.325,1478.37,762.378166105533,1792.29269112747
"WIPV17/30742",724.42,1399.19666666667,747.415678709655,1792.29269112775
"WIPV17/30743",671.735,1411.198,740.044871471247,1792.29269113477
"WIPV17/30744",703.287,1413.443,752.048930296708,1792.29269113036
"WIPV17/30745",818.14,1478.37,767.450387234083,1792.29269112747
"WIPV17/30747",738.605,1478.37,738.248859368772,1792.29269112747
"WIPV17/30748",738.605,1478.37,738.248859368772,1792.29269112747
"WIPV17/30749",736.81,1418.99,748.813190097616,1792.29269112761
"WIPV17/30750",718.9425,1418.99,739.216446310106,1792.29269112761
"WIPV17/30751",818.14,1478.37,767.450387234083,1792.29269112747
"WIPV17/30752",759.15,1438.78333333333,751.241454723757,1792.29269111939
"WIPV17/30753",750.695,1380.576,758.815625033694,1792.29269111615
"WIPV17/30754",758.105,1418.99,760.250865147569,1792.29269112761
"WIPV17/30755",737.18,1380.576,748.765293593618,1792.29269111615
"WIPV17/30757",678.6605,1340.4945,734.420422952335,1792.29269111983
"WIPV17/30758",694.702083333333,1355.63333333333,744.991658775477,1792.29269111684
"WIPV17/30759",681.427,1341.2545,735.242358794738,1792.29269113352
"WIPV17/30760",703.051428571429,1362.40642857143,745.037061566464,1792.29269111971
"WIPV17/30761",750.84,1418.99,756.348789109161,1792.29269112761
"WIPV17/30762",689.76375,1397.65375,749.218100936755,1792.2926911272
"WIPV17/30763",679.9545,1349.7625,739.533575530293,1792.29269113637
"WIPV17/30764",689.075,1372.87466666667,741.472036779116,1792.29269111821
"WIPV17/30765",695.32,1358.063,738.112924862008,1792.29269112586
"WIPV17/30766",704.574615384615,1322.81461538462,755.095763349326,1792.29269111825
"WIPV17/30767",666.271666666667,1405.78333333333,734.469462182675,1792.29269113336
"WIPV17/30768",694.149166666667,1290.1575,751.205688958118,1792.29269112885
"WIPV17/30769",695.562,1345.371,732.17075488014,1792.29269111943
"WIPV17/30770",712.940769230769,1363.21807692308,758.291909720626,1792.29269111925
"WIPV17/30771",680.01,1377.11916666667,741.073941835863,1792.29269113745
"WIPV17/30772",698.175,1349.6246875,748.723654952492,1792.29269111035
"WIPV17/30773",715.597083333333,1344.535,763.337173221906,1792.29269112742
"WIPV17/30774",714.461666666667,1340.04666666667,758.206574256004,1792.29269112854
"WIPV17/30775",728.21875,1429.17,745.315436739121,1792.29269111441
"WIPV17/30776",690.4255,1376.9185,747.576916909833,1792.29269112645
"WIPV17/30777",710.1075,1435.64125,758.614708681298,1792.2926911328
"WIPV17/30778",711.16,1439.35,745.5975696253,1792.29269112249
"WIPV17/30779",736.535,1418.99,748.665485911716,1792.29269112761
"WIPV17/30780",764.0725,1418.99,763.456045981596,1792.29269112761
"WIPV17/30781",741.485,1354.96666666667,756.610966080464,1792.29269112422
"WIPV17/30782",677.566666666667,1338.19166666667,737.606315129977,1792.29269111867
"WIPV17/30784",703.947083333333,1366.67291666667,758.583300063992,1792.29269113118
"WIPV17/30785",711.376111111111,1388.90222222222,762.11506060465,1792.29269113246
"WIPV17/30786",695.622222222222,1318.97,744.93498043223,1792.29269112631
"WIPV17/30787",674.273333333333,1377.11916666667,736.617504719913,1792.29269113745
"WIPV17/30788",691.315714285714,1324.485,740.711448693282,1792.29269111707
"WIPV17/30789",680.968,1394.182,737.238548085427,1792.29269113191
"WIPV17/30790",707.02625,1336.1975,752.094455098822,1792.29269112183
"WIPV17/30791",714.333181818182,1349.32681818182,754.364916699166,1792.29269111674
"WIPV17/30792",831.98,1478.37,772.531787192038,1792.29269112747
"WIPV17/30793",717.366666666667,1342.04666666667,760.55623617001,1792.29269112656
"WIPV17/30794",682.0725,1400.33,763.662990810236,1792.29269112572
"WIPV17/30795",693.055,1334.00444444444,745.524743653792,1792.2926911273
"WIPV17/30796",699.855,1406.874,757.405859770381,1792.29269113834
"WIPV17/30797",716.145,1293.265,758.757371694585,1792.29269113244
"WIPV17/30798",694.0125,1357.2545,747.213076400221,1792.2926911306
"WIPV17/30799",686.662,1381.3545,746.559541241851,1792.29269113442
"WIPV17/30800",739.82625,1356.1275,760.246902025114,1792.29269112436
"WIPV17/30801",693.171666666667,1412.77,735.895186798135,1792.29269112263
"WIPV17/30802",672.804166666667,1377.11916666667,735.476206254571,1792.29269113745
"WIPV17/30803",708.090909090909,1332.80090909091,754.036499462136,1792.29269112985
"WIPV17/30804",691.574444444444,1331.02833333333,740.629185907153,1792.29269111579
"WIPV17/30805",690.816153846154,1350.48846153846,741.570921159442,1792.29269111372
"WIPV17/30806",732.403333333333,1354.96666666667,750.843191390033,1792.29269112422
"WIPV17/30807",690.88125,1353.251875,746.131333039464,1792.29269113676
"WIPV17/30808",700.7315,1352.513,747.237081648723,1792.29269111397
"WIPV17/30809",716.145,1293.265,758.757371694585,1792.29269113244
"WIPV17/30810",705.548,1338.534,751.859247204829,1792.29269112642
"WIPV17/30811",709.547,1351.803,754.249191307331,1792.29269112068
"WIPV17/30813",680.9625,1377.11916666667,741.813876121675,1792.29269113745
"WIPV17/30814",669.268333333333,1419.96333333333,745.217446088734,1792.29269113622
"WIPV17/30815",702.368333333333,1348.985,748.164840443446,1792.2926911139
"WIPV17/30816",692.36875,1397.65375,751.361327093399,1792.2926911272
"WIPV17/30817",672.397,1406.874,736.986917803558,1792.29269113834
"WIPV17/30818",716.669375,1267.9675,758.116035104242,1792.29269112685
"WIPV17/30819",712.9565,1372.704,762.104582909549,1792.29269112908
"WIPV17/30820",689.257222222222,1358.48277777778,747.253302371222,1792.29269113178
"WIPV17/30821",662.01375,1435.64125,725.004214971621,1792.2926911328
"WIPV17/30822",743.68,1418.99,752.503109214459,1792.29269112761
"WIPV17/30823",679.733,1308.058,740.505998887003,1792.29269113319
"WIPV17/30824",786.6625,1478.37,752.461929489605,1792.29269111925
"WIPV17/30825",730.0775,1356.1275,753.43395230603,1792.29269112436
"WIPV17/30826",673.706538461538,1350.72346153846,729.262563172663,1792.29269112238
"WIPV17/30827",702.488181818182,1359.67363636364,750.995700673937,1792.29269111565
"WIPV17/30828",656.117,1406.874,724.880414226464,1792.29269113834
"WIPV17/30829",714.382777777778,1379.11166666667,759.987110255624,1792.2926911261
"WIPV17/30830",779.315,2251.725,758.826347530917,1792.29269113569
"WIPV17/30831",689.032692307692,1386.13423076923,730.916641710725,1792.2926911093
"WIPV17/30832",676.309,1345.371,717.853401479046,1792.29269111943
"WIPV17/30833",710.99875,1339.245,752.210518966055,1792.29269111584
"WIPV17/30834",716.145,1293.265,758.757371694585,1792.29269113244
"WIPV17/30835",693.826875,1392.56375,748.516603028515,1792.29269113232
"WIPV17/30836",693.339166666667,1325.39875,742.275125683916,1792.29269111271
"WIPV17/30837",676.875,1293.265,737.665213948088,1792.29269113244
"WIPV17/30838",721.41,1409.66,762.473948113424,1792.29269111765
"WIPV17/30839",747.25875,1385.8175,750.395102562781,1792.29269111601
"WIPV17/30840",709.485,1414.8625,753.416734220314,1792.29269111372
"WIPV17/30841",663.127777777778,1388.295,732.090957567627,1792.29269112917
"WIPV17/30842",708.94875,1439.35,738.719328446036,1792.29269110929
"WIPV17/30843",698.331153846154,1510.06307692308,741.432077992687,1792.2926911241
"WIPV17/30844",718.502272727273,1496.46227272727,750.494813519159,1792.29269111937
"WIPV17/30848",682.901111111111,1383.77055555556,745.01880947936,1792.29269113429
"WIPV17/30849",695.189,1390.045,750.965630823277,1792.29269112748
"WIPV17/30851",656.086666666667,1426.34333333333,720.667822622734,1792.29269111751
"WIPV17/30852",693.698076923077,1450.61423076923,740.199426611343,1792.29269112645
"WIPV17/30853",674.9225,1400.33,759.82268197684,1792.29269112572
"WIPV17/30854",703.450625,1392.56375,756.434404458459,1792.29269113232
"WIPV17/30855",798.01,2251.725,767.107818929682,1792.29269113569
"WIPV17/30856",700.095,1379.11166666667,747.995867181021,1792.2926911261
"WIPV17/30857",680.829285714286,1312.66714285714,744.574933073608,1792.29269113535
"WIPV17/30858",778.3725,1478.37,748.009319667388,1792.29269111925
"WIPV17/30859",674.127777777778,1353.95833333333,730.888446989935,1792.2926911369
"WIPV17/30860",676.82375,1327.98625,740.271411481484,1792.29269113408
"WIPV17/30861",687.962142857143,1371.09571428571,744.335943698126,1792.29269113766
"WIPV17/30864",698.3825,1372.543,752.302252388248,1792.29269112806
"WIPV17/30865",701.071875,1362.056875,743.468697359259,1792.29269111984
"WIPV17/30867",751.366666666667,1438.78333333333,746.298252704247,1792.29269111939
"WIPV17/30868",682.458636363636,1367.315,740.954053200766,1792.29269113104
"WIPV17/30869",682.612272727273,1351.57,732.055419877609,1792.29269112182
"WIPV17/30870",707.614,1352.178,740.620698780956,1792.29269112706
"WIPV17/30871",686.071666666667,1350.62333333333,740.343672453761,1792.29269112783
"WIPV17/30872",685.2025,1381.3545,745.314622724656,1792.29269113442
"WIPV17/30873",694.59,1318.97,744.068671635565,1792.29269112631
"WIPV17/30874",706.3615,1325.449,748.403585102222,1792.29269112216
"WIPV17/30875",672.3475,1377.11916666667,735.121452108792,1792.29269113745
"WIPV17/30876",688.63125,1318.535,748.816329299723,1792.29269113549
"WIPV17/30877",698.119,1358.063,740.194380851706,1792.29269112586
"WIPV17/30879",808.06,1418.99,787.082001898938,1792.29269112761
"WIPV17/30880",701.25625,1378.846875,747.044415338767,1792.29269112954
"WIPV17/30881",727.88,1478.37,734.311141554534,1792.29269112747
"WIPV17/30882",690.778636363636,1371.51363636364,742.414275060342,1792.29269112922
"WIPV17/30884",760.00875,1385.8175,759.305486860084,1792.29269111601
"WIPV17/30885",705.5445,1425.473,750.918115229075,1792.2926911238
"WIPV17/30886",704.789375,1378.465,745.714058514556,1792.29269112088
"WIPV17/30887",734.7495,1548.924,749.657599003354,1792.29269111269
"WIPV17/30888",706.809444444444,1344.46055555556,748.224882790949,1792.29269111902
"WIPV17/30889",702.339375,1303.255,744.466473281239,1792.29269112332
"WIPV17/30890",701.832272727273,1438.29227272727,744.64042272598,1792.29269112195
"WIPV17/30891",730.6475,1418.99,745.503273568133,1792.29269112761
"WIPV17/30892",704.461666666667,1340.04666666667,751.85556523736,1792.29269112854
"WIPV17/30893",714.734,1450.779,749.443783618519,1792.29269111998
"WIPV17/30894",756.3475,1418.99,759.306901123137,1792.29269112761
"WIPV17/30895",700.5825,1373.07375,753.991454123143,1792.29269113136
"WIPV17/30896",690.1085,1466.373,733.314834179673,1792.2926911261
"WIPV17/30897",681.024375,1392.56375,737.983530909345,1792.29269113232
"WIPV17/30898",696.21375,1362.056875,739.471745124231,1792.29269111984
"WIPV17/30900",680.104444444444,1383.77055555556,742.67166282575,1792.29269113429
"WIPV17/30901",704.3915,1437.6525,741.296316428315,1792.29269111895
"WIPV17/30902",702.535,1572.904,748.007926017013,1792.29269113518
"WIPV17/30903",690.7025,1372.8465,744.458766953816,1792.29269113157
"WIPV17/30904",730.6475,1418.99,745.503273568133,1792.29269112761
"WIPV17/30905",769.286666666667,1438.78333333333,757.679260865656,1792.29269111939
"WIPV17/30906",698.0295,1372.543,752.001151849317,1792.29269112806
"WIPV17/30907",831.98,1478.37,772.531787192038,1792.29269112747
"WIPV17/30909",714.40875,1366.4375,760.060648563343,1792.2926911298
"WIPV17/30910",691.455555555556,1313.48722222222,742.018766844999,1792.29269113028
"WIPV17/30911",690.927,1358.063,734.846102367279,1792.29269112586
"WIPV17/30913",688.058636363636,1357.33909090909,739.999135200764,1792.29269112825
"WIPV17/30914",702.667222222222,1361.785,744.823936824392,1792.29269111998
"WIPV17/30915",737.94,1418.99,749.420120025132,1792.29269112761
"WIPV17/30916",685.389090909091,1367.315,743.487522571724,1792.29269113104
"WIPV17/30917",715.68625,1392.980625,751.823098815098,1792.29269112404
"WIPV17/30918",708.191666666667,1331.90208333333,746.121442104014,1792.29269110948
"WIPV17/30919",767.965,1438.78333333333,756.839869173692,1792.29269111939
"WIPV17/30920",692.283888888889,1373.98,748.242111046005,1792.29269112792
"WIPV17/30921",748.961666666667,1438.78333333333,744.770835035263,1792.29269111939
"WIPV17/30922",714.2695,1329.9755,753.451180445431,1792.29269112207
"WIPV17/30923",728.5625,1293.265,765.426887070626,1792.29269113244
"WIPV17/30924",690.2165,1343.68,739.798963080354,1792.29269111842
"WIPV17/30925",697.999444444444,1344.00944444444,744.810851171314,1792.29269112804
"WIPV17/30926",704.0615,1437.2465,744.65525838204,1792.29269112798
"WIPV17/30927",695.077222222222,1364.52666666667,744.521947842297,1792.29269112506
"WIPV17/30928",728.5625,1293.265,765.426887070626,1792.29269113244
"WIPV17/30929",693.16125,1353.251875,748.007170136258,1792.29269113676
"WIPV17/30930",730.6475,1418.99,745.503273568133,1792.29269112761
"WIPV17/30932",696.491333333333,1370.16,745.772463753127,1792.29269112333
"WIPV17/30933",696.56,1392.56375,750.765242179908,1792.29269113232
"WIPV17/30934",716.145,1293.265,758.757371694585,1792.29269113244
"WIPV17/30935",741.988333333333,1438.78333333333,740.342064746262,1792.29269111939
"WIPV17/30938",654.337,1406.874,723.556730174422,1792.29269113834
"WIPV17/30939",698.786363636364,1367.315,755.069882776407,1792.29269113104
"WIPV17/30940",705.357916666667,1339.245,747.278160860486,1792.29269111584
"WIPV17/30943",709.738,1406.874,764.755280830112,1792.29269113834
"WIPV17/30944",707.215833333333,1383.955,742.525437236516,1792.29269112173
"WIPV17/30946",711.004444444444,1467.66722222222,754.859905880549,1792.2926911378
"WIPV17/30947",768.3075,1865.0475,747.758749131199,1792.29269112747
"WIPV17/30948",710.605,1409.66,754.922834205004,1792.29269111765
"WIPV17/30949",658.819,1406.874,726.889736871753,1792.29269113834
"WIPV17/30950",712.081666666667,1383.955,746.305381501482,1792.29269112173
"WIPV17/30951",750.84,1418.99,756.348789109161,1792.29269112761
"WIPV17/30953",809.6925,1418.99,787.958827657053,1792.29269112761
"WIPV17/30955",744.16375,1385.8175,748.232150452966,1792.29269111601
"WIPV17/30956",688.176666666667,1351.38722222222,738.480238935093,1792.29269111032
"WIPV17/30957",690.686875,1356.28375,742.425945351422,1792.29269112167
"WIPV17/30958",687.144166666667,1377.11916666667,746.616004321284,1792.29269113745
"WIPV17/30960",744.495,1403.74833333333,760.335216682331,1792.29269111337
"WIPV17/30961",713.557272727273,1416.38318181818,749.602189145415,1792.29269111813
"WIPV17/30962",689.546666666667,1388.90222222222,743.794354712653,1792.29269113246
"WIPV17/30963",738.605,1478.37,738.248859368772,1792.29269112747
"WIPV17/30964",686.343333333333,1379.11166666667,736.45456382051,1792.2926911261
"WIPV17/30965",718.9425,1418.99,739.216446310106,1792.29269112761
"WIPV17/30966",727.851818181818,1600.79227272727,754.081237206126,1792.29269111121
"WIPV17/30967",658.972222222222,1383.77055555556,724.936111691457,1792.29269113429
"WIPV17/30968",737.1505,1457.0145,773.32166976871,1792.29269111763
"WIPV17/30969",684.043,1406.874,745.647380988991,1792.29269113834
"WIPV17/30970",730.075,1332.84,763.069195252895,1792.29269113212
"WIPV17/30971",712.672,1358.063,751.01661344123,1792.29269112586
"WIPV17/30972",683.603,1406.874,745.32017818961,1792.29269113834
"WIPV17/30973",675.528333333333,1391.29916666667,746.012502924007,1792.2926911403
"WIPV17/30974",775.77,1478.37,751.89410716049,1792.29269112747
"WIPV17/30975",770.156666666667,1736.155,744.06452271579,1792.29269111926
"WIPV17/30977",701.563333333333,1388.90222222222,753.879531931086,1792.29269113246
"WIPV17/30978",673.673,1406.874,737.935805921763,1792.29269113834
"WIPV17/30979",704.825,1406.874,761.101764117934,1792.29269113834
"WIPV17/30980",715.128,1358.063,752.842999975957,1792.29269112586
"WIPV17/30981",763.065,1478.37,747.229426057469,1792.29269112747
"WIPV17/30982",756.3475,1418.99,759.306901123137,1792.29269112761
"WIPV17/30983",736.5625,1418.99,748.680256330306,1792.29269112761
"WIPV17/30984",739.82375,1356.1275,760.245154890938,1792.29269112436
"WIPV17/30985",759.52,1438.78333333333,751.476442057447,1792.29269111939
"WIPV17/30988",749.23,1418.99,755.484048238983,1792.29269112761
"WIPV17/30989",696.21,1376.155625,751.290443052441,1792.29269113129
"WIPV17/30990",716.60875,1322.365625,757.848140106741,1792.29269112077
"WIPV17/30991",738.658,1380.576,749.864397542448,1792.29269111615
"WIPV17/30992",759.403333333333,1438.78333333333,751.40234695223,1792.29269111939
"WIPV17/30993",784.535,1478.37,751.31923619687,1792.29269111925
"WIPV17/30995",715.877916666667,1346.335,761.215680226487,1792.2926911187
"WIPV17/30997",740.175,1293.265,771.664032011578,1792.29269113244
"WIPV17/30998",750.005,1418.99,755.900305490156,1792.29269112761
"WIPV17/30999",804.325,1478.37,762.378166105533,1792.29269112747
"WIPV17/31000",790.005,1478.37,757.120532623025,1792.29269112747
"WIPV17/31001",713.016875,1401.039375,759.258444509862,1792.29269112692
"WIPV17/31002",753.101666666667,1696.56833333333,751.46415514214,1792.29269112761
"WIPV17/31003",696.436785714286,1354.81821428571,751.180050162935,1792.29269112661
"WIPV17/31004",698.894375,1369.66,751.910857672357,1792.29269113779
"WIPV17/31005",744.298333333333,1354.96666666667,758.397716617709,1792.29269112422
"WIPV17/31008",724.1425,1418.99,742.009398188939,1792.29269112761
"WIPV17/31014",730.828333333333,1347.22333333333,751.314263449596,1792.29269112678
"WIPV17/31015",711.8025,1377.11916666667,765.771433470171,1792.29269113745
"WIPV17/31016",720.831,1362.387,760.634239593781,1792.29269112229
"WIPV17/31017",689.508,1406.874,749.711388485848,1792.29269113834
"WIPV17/31018",727.449285714286,1507.92214285714,751.922297971092,1792.29269112173
"WIPV17/31019",714.3875,1418.99,736.769927885474,1792.29269112761
"WIPV17/31020",775.77,1478.37,751.89410716049,1792.29269112747
"WIPV17/31021",718.451428571429,1323.64285714286,750.812752873302,1792.29269111881
"WIPV17/31023",736.81,1418.99,748.813190097616,1792.29269112761
"WIPV17/31025",754.576,1380.576,761.701702452779,1792.29269111615
"WIPV17/31026",718.355909090909,1452.74454545455,762.22737268281,1792.29269113157
"WIPV17/31028",742.443333333333,1403.74833333333,758.741412472646,1792.29269111337
"WIPV17/31029",756.211666666667,1954.35333333333,757.503321320097,1792.29269113583
"WIPV17/31030",744.628888888889,1477.99833333333,770.34325511904,1792.29269111557
"WIPV17/31031",730.446666666667,1372.8975,760.069609348255,1792.29269111997
"WIPV17/31032",696.238333333333,1377.11916666667,753.680661242602,1792.29269113745
"WIPV17/31033",822.735,2251.725,785.585074380632,1792.29269113569
"WIPV17/31034",712.674166666667,1377.11916666667,766.448573682734,1792.29269113745
"WIPV17/31035",701.8575,1422.39333333333,748.962744931465,1792.29269112655
"WIPV17/31036",763.065,1478.37,747.229426057469,1792.29269112747
"WIPV17/31037",776.535,1478.37,747.022387152511,1792.29269111925
"WIPV17/31038",790.005,1478.37,757.120532623025,1792.29269112747
"WIPV17/31039",702.553125,1362.056875,744.687374420498,1792.29269111984
"WIPV17/31040",706.174,1406.874,762.104938155127,1792.29269113834
"WIPV17/31041",699.9545,1381.3545,757.897725133465,1792.29269113442
"WIPV17/31042",714.615,1377.11916666667,767.956278802293,1792.29269113745
"WIPV17/31043",772.71375,1812.495,777.423186338707,1792.29269112953
"WIPV17/31044",716.530416666667,1359.58291666667,764.847390406784,1792.29269112832
"WIPV17/31046",722.225,1293.265,762.429031345655,1792.29269113406
"WIPV17/31048",754.631666666667,1696.56833333333,752.435859521992,1792.29269112761
"WIPV17/31050",746.01125,1374.6275,765.004133391395,1792.29269112032
"WIPV17/31051",739.75375,1374.6275,760.631056549013,1792.29269112032
"WIPV17/31052",784.535,1478.37,751.31923619687,1792.29269111925
"WIPV17/31053",731.8475,1469.893125,757.318940345136,1792.2926911209
"WIPV17/31054",725.481666666667,1361.785,763.971319517511,1792.29269111998
"WIPV17/31055",725.995,1351.0425,758.844142816166,1792.29269111348
"WIPV17/31056",739.817727272727,1509.17818181818,771.009735007786,1792.29269113054
"WIPV17/31057",831.98,1478.37,772.531787192038,1792.29269112747
"WIPV17/31058",713.984,1406.874,767.912787844138,1792.29269113834
"WIPV17/31059",742.067857142857,1586.91714285714,755.024640757078,1792.2926911261
"WIPV17/31062",706.404,1394.182,756.153844460549,1792.29269113191
"WIPV17/31063",798.01,2251.725,767.107818929682,1792.29269113569
"WIPV17/31064",751.824444444444,1741.81555555556,764.988625451967,1792.29269112899
"WIPV17/31065",776.41,1359.61,783.747706972829,1792.29269113582
"WIPV17/31066",737.132,1543.495,766.547413727241,1792.29269112981
"WIPV17/31067",790.005,1478.37,757.120532623025,1792.29269112747
"WIPV17/31068",810.31625,2251.725,779.142581790716,1792.2926911357
"WIPV17/31069",701.36125,1376.155625,755.528559651065,1792.29269113129
"WIPV17/31070",757.021666666667,1696.56833333333,753.953750677449,1792.29269112761
"WIPV17/31071",734.422857142857,1304.89071428571,764.534847705519,1792.29269111778
"WIPV17/31074",795.205,1736.155,759.972741805989,1792.29269111926
"WIPV17/31075",770.4675,1478.37,743.763495705431,1792.29269111925
"WIPV17/31076",804.325,1478.37,762.378166105533,1792.29269112747
"WIPV17/31077",798.01,2251.725,767.107818929682,1792.29269113569
"WIPV17/31079",749.23,1418.99,755.484048238983,1792.29269112761
"WIPV17/31081",714.969444444444,1364.52666666667,761.216809399541,1792.29269112506
"WIPV17/31082",775.77,1478.37,751.89410716049,1792.29269112747
"WIPV17/31083",763.5075,1418.99,763.152581017838,1792.29269112761
"WIPV17/31084",780.721666666667,1696.56833333333,769.005642051634,1792.29269112761
"WIPV17/31089",736.41,1696.56833333333,740.863262588521,1792.29269112761
"WIPV17/31090",708.96875,1381.549375,755.844666203397,1792.29269112596
"WIPV17/31091",790.6025,1478.37,754.578127643951,1792.29269111925
"WIPV17/31092",763.065,1478.37,747.229426057469,1792.29269112747
"WIPV17/31096",738.083181818182,1596.68318181818,755.808373384088,1792.29269111349
"WIPV17/31097",709.44125,1352.8725,762.959807782577,1792.29269113325
"WIPV17/31098",683.458125,1383.376875,746.795504504914,1792.29269114058
"WIPV17/31101",717.74,1358.063,754.785394775918,1792.29269112586
"WIPV17/31102",736.535,1418.99,748.665485911716,1792.29269112761
"WIPV17/31103",750.93,1478.37,742.774022264855,1792.29269112747
"WIPV17/31104",778.658333333333,1696.56833333333,767.695217190787,1792.29269112761
"WIPV17/31106",744.878333333333,2251.725,736.138235164481,1792.29269113569
"WIPV17/31107",756.3475,1418.99,759.306901123137,1792.29269112761
"WIPV17/31108",694.280714285714,1371.09571428571,749.406064014208,1792.29269113766
"WIPV17/31110",740.063333333333,1354.96666666667,755.708064298314,1792.29269112422
"WIPV17/31111",732.729166666667,1479.9875,751.700311182898,1792.29269112354
"WIPV17/31113",696.4425,1293.265,748.175038157524,1792.29269113244
"WIPV17/31114",704.308333333333,1383.77055555556,762.985158705337,1792.29269113429
"WIPV17/31115",710.13,1392.56375,761.929763848108,1792.29269113232
"WIPV17/31117",708.82,1371.09571428571,761.072613758028,1792.29269113766
"WIPV17/31118",719.150714285714,1351.90714285714,765.545615148883,1792.29269112796
"WIPV17/31120",743.68,1418.99,752.503109214459,1792.29269112761
"WIPV17/31121",706.423,1372.8465,757.867976648616,1792.29269113157
"WIPV17/31122",756.785,1354.96666666667,766.328009878989,1792.29269112422
"WIPV17/31123",712.0815,1364.035,758.439947095297,1792.2926911252
"WIPV17/31124",757.7475,1418.99,760.058849705899,1792.29269112761
"WIPV17/31125",746.475,1385.8175,749.847375998624,1792.29269111601
"WIPV17/31127",783.695,1478.37,750.868067047213,1792.29269111925
"WIPV17/31128",746.845,1385.8175,750.105951856663,1792.29269111601
"WIPV17/31130",763.065,1478.37,747.229426057469,1792.29269112747
"WIPV17/31131",726.3625,1661.53333333333,751.220226015517,1792.29269112981
"WIPV17/31132",684.035,1406.874,745.641431847184,1792.29269113834
"WIPV17/31133",668.679166666667,1391.29916666667,740.691838098907,1792.2926911403
"WIPV17/31134",698.172222222222,1374.31722222222,751.77081827408,1792.29269113143
"WIPV17/31135",712.962777777778,1388.90222222222,763.446695654851,1792.29269113246
"WIPV17/31136",690.3475,1377.11916666667,749.104462234374,1792.29269113745
"WIPV17/31137",760.34625,1642.01875,749.204993361101,1792.2926911194
"WIPV17/31138",775.77,1478.37,751.89410716049,1792.29269112747
"WIPV17/31139",700.959,1444.187,738.120476625144,1792.29269112459
"WIPV17/31140",706.1221875,1361.360625,752.981273872074,1792.29269110991
"WIPV17/31141",711.473,1388.824,744.611148972173,1792.29269112159
"WIPV17/31143",818.14,1478.37,767.450387234083,1792.29269112747
"WIPV17/31144",691.419444444444,1388.90222222222,745.36611302996,1792.29269113246
"WIPV17/31145",674.131,1406.874,738.27639429021,1792.29269113834
"WIPV17/31146",727.802083333333,1498.98833333333,757.716109222467,1792.29269111909
"WIPV17/31147",701.088333333333,1377.11916666667,757.44830563755,1792.29269113745
"WIPV17/31148",717.2125,1661.53333333333,744.112195868346,1792.29269112981
"WIPV17/31149",755.378125,1769.59125,763.39829743808,1792.29269113176
"WIPV17/31150",681.484166666667,1391.29916666667,750.639196135466,1792.2926911403
"WIPV17/31151",712.64125,1543.65875,745.816821973594,1792.29269113514
"WIPV17/31152",738.605,1478.37,738.248859368772,1792.29269112747
"WIPV17/31157",804.325,1478.37,762.378166105533,1792.29269112747
"WIPV17/31161",714.629375,1373.07375,765.548317815701,1792.29269113136
"WIPV17/31163",760.62,2251.725,753.37996167333,1792.29269113569
"WIPV17/31164",734.9,1293.265,768.830797172954,1792.29269113244
"WIPV17/31165",756.3475,1418.99,759.306901123137,1792.29269112761
"WIPV17/31166",763.930625,1618.784375,753.368622475467,1792.29269114094
