year2014 year2015 year2016 year2017 year2018 year2019
0.6709871 0.1642501 0.09482815 0.7363006 1.157038 0.9669125
0.6555592 0.1453062 0.08360433 0.6814015 1.114715 0.9110295
0.6468828 0.1287061 0.07992072 0.6815706 1.110245 0.9108303
0.6760943 0.1333985 0.04895467 0.6647367 1.117843 0.9329769
0.69526 0.1053834 0.01245445 0.6428416 1.105244 0.9228383
0.6950965 0.09607377 0.008725836 0.6378843 1.115164 0.912532
0.6411347 0.09913533 0.06463013 0.6192317 1.125974 0.8958959
0.6804456 0.06087901 0.08186876 0.6072465 1.129255 0.9086006
0.7019431 0.003597452 0.08942615 0.6230348 1.146471 0.895044
0.662701 -0.03078789 0.09606616 0.6153083 1.140611 0.8769971
0.6945983 -0.01070091 0.1209397 0.6020594 1.163227 0.8798583
0.679769 -0.02619577 0.1452612 0.5938499 1.12215 0.8531362
0.6663968 -0.02117562 0.1598378 0.5966445 1.103408 0.8826122
0.6388145 0.009596172 0.1381951 0.580868 1.103464 0.8506687
0.6507968 -0.01096129 0.1628491 0.599531 1.133723 0.8923821
0.5674113 0.03267188 0.1686826 0.5318725 1.144558 0.9081287
0.5297711 0.05585567 0.209962 0.587907 1.161523 0.9077168
0.53499 0.09581637 0.2293389 0.5582521 1.211884 0.9073191
0.5752099 0.0252085 0.2195635 0.5729697 1.182835 0.9033064
0.6152602 0.03606829 0.2412712 0.5265259 1.181088 0.8864394
0.6527012 0.04230739 0.1668014 0.5385306 1.150085 0.8982657
0.6736329 0.01487701 0.1747701 0.551691 1.118189 0.8758979
0.6514085 0.03935876 0.1683538 0.536355 1.140335 0.8727136
0.6373468 0.06855656 0.1430707 0.5392829 1.186379 0.8725119
0.6953561 0.09410386 0.1566145 0.5238509 1.195652 0.8302044
0.7119699 0.1006142 0.1795468 0.5129704 1.188287 0.8360396
0.6816596 0.0738741 0.1630302 0.5256818 1.162502 0.8511525
0.7029805 0.07906191 0.1884694 0.5217812 1.164955 0.8512771
0.6780287 0.07629444 0.1723009 0.552118 1.163098 0.839363
0.6645401 0.09366694 0.1907626 0.5349195 1.139803 0.8682864
0.6784245 0.09681903 0.1984985 0.5602383 1.169491 0.8527763
0.6938441 0.08451166 0.1978796 0.5314388 1.180293 0.8285864
0.7077067 0.150264 0.179497 0.547275 1.186244 0.8579857
0.6984434 0.124726 0.2278146 0.5274823 1.17977 0.8433551
0.6864109 0.1581731 0.2699047 0.5536804 1.172401 0.8720468
0.6802484 0.1396832 0.2819688 0.5453874 1.178346 0.8268893
0.6509395 0.1359964 0.2334828 0.5489951 1.174748 0.7719819
0.6360279 0.1764794 0.2302757 0.5442076 1.211198 0.7649039
0.6709402 0.1681162 0.206988 0.559036 1.213389 0.7705479
0.6464149 0.1305432 0.2125798 0.5671941 1.20972 0.7689808
0.6633341 0.170506 0.2391529 0.6081085 1.221508 0.8204734
0.6610534 0.1725119 0.2512721 0.6699179 1.208933 0.8358316
0.6443187 0.16855 0.2457652 0.6769854 1.224574 0.8535854
0.6204799 0.1831944 0.2762654 0.657826 1.216819 0.8313121
0.618722 0.2113418 0.272473 0.6340432 1.175387 0.8296929
0.5970876 0.18359 0.2062699 0.6041565 1.158734 0.8298732
0.5971252 0.1675074 0.1826337 0.6546519 1.142882 0.8346951
0.6323101 0.1665947 0.182091 0.6609119 1.161468 0.8800838
0.6447869 0.2064829 0.2020865 0.6358723 1.181126 0.8780232
0.6721578 0.2390969 0.2194714 0.6593948 1.165084 0.8674004
0.6985274 0.1857285 0.1972974 0.6616409 1.140785 0.8373902
0.7769113 0.1859818 0.194617 0.6858244 1.148835 0.9225388
0.7335474 0.1217165 0.1738293 0.6954089 1.119062 0.894024
0.7342153 0.1375598 0.1589347 0.7462762 1.133475 0.8910845
0.762273 0.1292447 0.1600854 0.7508961 1.11553 0.9001836
0.8000622 0.1026684 0.1832562 0.7788918 1.136925 0.9195651
0.7379857 0.02733671 0.1766236 0.7688276 1.109624 0.8986615
0.7350832 0.04919681 0.2063184 0.7904157 1.127331 0.9374411
0.7520449 0.0345385 0.2159036 0.7685002 1.134784 0.9424577
0.7937703 0.007323925 0.2025976 0.7438456 1.169752 0.9487943
0.8111199 -0.0273109 0.2068724 0.6949321 1.176742 0.9579536
0.7744661 0.006840603 0.1877675 0.7143753 1.18047 0.9636492
0.7535872 -0.01037964 0.2517521 0.7104752 1.195121 0.9414729
0.7572082 0.01908508 0.276925 0.6945059 1.224348 0.9666723
0.7729085 0.03942751 0.3118642 0.7285825 1.240723 0.9817472
0.788788 -0.006818925 0.3289715 0.7222448 1.260947 1.001457
0.776083 0.0009655868 0.3211404 0.7513612 1.258104 1.005874
0.7665737 0.02744014 0.362112 0.7666792 1.240634 1.006746
0.772134 0.1495876 0.3776471 0.7721365 1.249526 1.020556
0.8031882 0.1721992 0.3913243 0.7679106 1.246244 1.0093
0.7822492 0.1973879 0.3919067 0.7866403 1.230836 1.003222
0.799936 0.218374 0.378596 0.7960097 1.209085 0.9769964
0.84578 0.2452714 0.3412655 0.7789017 1.209453 0.9768715
0.859732 0.225409 0.3159819 0.7982312 1.201907 0.9660764
0.8669526 0.2335567 0.3333513 0.8288036 1.211565 0.9947007
0.8556714 0.2403334 0.381823 0.8765299 1.182122 1.006961
0.8152482 0.1960538 0.3872643 0.8895338 1.153184 0.9851663
0.8032544 0.2160665 0.4061045 0.8851295 1.160384 0.9975131
0.8324939 0.1992415 0.3993482 0.8848871 1.147278 0.9549144
0.8205193 0.2366994 0.401046 0.8868388 1.159066 0.9626074
0.8691484 0.2189187 0.3879903 0.887084 1.214621 0.9334617
0.8376477 0.2161483 0.3961919 0.9172024 1.241745 0.9378192
0.8109352 0.1738343 0.3782863 0.9387466 1.204445 0.9240958
0.8444455 0.1815699 0.368228 0.9476181 1.221515 0.9409765
0.7989264 0.1530301 0.3517145 0.9925925 1.192772 0.9368823
0.8784613 0.1539766 0.3266675 0.9833065 1.198736 0.9446834
0.8735662 0.1739584 0.2857516 0.9295175 1.209823 0.9435463
0.8410265 0.1627924 0.2336798 0.8977402 1.208433 0.9408079
0.7914576 0.1632763 0.2351615 0.9466094 1.20352 0.9301295
0.7960873 0.1141924 0.2264945 0.9415627 1.207127 0.9145506
0.7384556 0.1063972 0.235061 0.9260224 1.206814 0.8499315
0.7236668 0.0704505 0.2193507 0.9482654 1.198393 0.8830641
0.7185446 0.1003653 0.2101441 0.9634285 1.184287 0.8839814
0.6687727 0.0747351 0.2322048 0.9488135 1.183294 0.8802958
0.6593745 0.1279166 0.2231369 0.9517698 1.186955 0.8700416
0.6907729 0.1120501 0.2002715 0.9705029 1.20331 0.9121808
0.6681942 0.09867166 0.2215838 0.9517803 1.179095 0.8999999
0.5956441 0.1050691 0.2221471 0.9630583 1.177863 0.8911927
0.5955092 0.1074853 0.1959139 0.9141711 1.188517 0.8667275
0.5988352 0.1466264 0.18045 0.9324689 1.206527 0.889248
0.599732 0.1573473 0.2055925 0.9505507 1.192697 0.8727516
0.6029383 0.2280848 0.2336254 0.9731303 1.190038 0.8624053
0.5838267 0.1913912 0.2331392 0.9655249 1.162533 0.8637379
0.5624838 0.1377876 0.2456514 0.9441094 1.121873 0.8588878
0.6332455 0.1339764 0.2560821 0.9504683 1.113486 0.9010443
0.5731515 0.1299446 0.2126233 0.9126598 1.076358 0.8813786
0.5658679 0.1724202 0.1386782 0.876506 1.08878 0.8817569
0.5601553 0.1431428 0.152191 0.9053172 1.094036 0.852414
0.5694938 0.1201914 0.1666824 0.9082555 1.090041 0.8511464
0.5533545 0.107202 0.1881625 0.9122949 1.088587 0.8676789
0.576614 0.1631962 0.1741765 0.9041263 1.073022 0.8912599
0.5499954 0.1427561 0.2266941 0.8982714 1.062363 0.8928887
0.5451934 0.1044887 0.2238315 0.9002216 1.05239 0.8996845
0.5433569 0.1249695 0.228474 0.8975577 1.078597 0.89133
0.5952328 0.1311325 0.2137999 0.9271707 1.10316 0.8990366
0.6312826 0.09024105 0.24501 0.9647884 1.094077 0.9140213
0.6353405 0.07042983 0.2118311 0.9970702 1.087222 0.9236217
0.6171076 0.05901657 0.2332149 0.9530989 1.069368 0.8825446
0.6372242 0.03132996 0.2347029 0.9219995 1.087361 0.8706329
0.632027 -0.02118138 0.2411079 0.9571386 1.095263 0.8580607
0.7232864 0.002551777 0.1963515 0.9309118 1.133879 0.8600145
0.7458877 0.03882793 0.2169593 0.918428 1.13048 0.8553236
0.7440215 -0.02532501 0.226732 0.8966077 1.160371 0.857648
0.6760901 -0.008192018 0.225459 0.8899581 1.15805 0.8282643
0.6483914 0.009786361 0.2370138 0.8348939 1.186303 0.8138787
0.6291634 -0.006390566 0.1913306 0.8134299 1.170597 0.8203623
0.6341949 0.01594011 0.2133981 0.8552903 1.175589 0.8077546
0.6389716 0.08470898 0.1921716 0.8571708 1.181788 0.8168233
0.6470559 0.08009605 0.1823735 0.8660333 1.166485 0.8288681
0.6933727 0.05787657 0.1735089 0.8575514 1.138472 0.8198861
0.6859025 0.01467001 0.1188594 0.8601782 1.089433 0.84418
0.6823097 0.02385629 0.08936073 0.8623756 1.082425 0.8415667
0.7105064 0.05563194 0.04816277 0.831827 1.084629 0.8370223
0.7087234 0.147912 0.1134613 0.8681968 1.108532 0.8629269
0.7416614 0.1435095 0.05252444 0.8488247 1.08222 0.84803
0.7897475 0.162935 0.08171445 0.8675633 1.11449 0.8475368
0.8074236 0.1170887 0.09005944 0.8351981 1.109511 0.8313579
0.7755514 0.1630639 0.1182008 0.820081 1.099737 0.8258083
0.7982244 0.1831214 0.126444 0.8216637 1.139312 0.8146746
0.835185 0.2035205 0.1328831 0.8210012 1.149861 0.8118427
0.789327 0.2529479 0.1289323 0.8445903 1.174106 0.7939206
0.7737759 0.2429396 0.1198001 0.8393245 1.148737 0.8020837
0.8045125 0.246861 0.1363091 0.8626836 1.129659 0.8497541
0.7691846 0.2568363 0.1476233 0.864111 1.148482 0.8698681
0.7764267 0.2258591 0.154896 0.8495004 1.116159 0.8341483
0.7807673 0.2053791 0.1427482 0.8764594 1.143381 0.8602347
0.757564 0.2358648 0.1134425 0.8660795 1.133494 0.8522582
0.8044353 0.2340193 0.1071866 0.853199 1.144196 0.851122
0.7793507 0.2187048 0.1538337 0.8515457 1.173477 0.8482092
0.8085701 0.1988994 0.150456 0.8060314 1.193517 0.8268329
0.859851 0.2306202 0.1965941 0.8319923 1.203879 0.8549589
0.8589668 0.2708424 0.187233 0.8126174 1.222496 0.8508499
0.8776049 0.2420873 0.1404902 0.7856091 1.19784 0.8441188
0.848024 0.231496 0.1841089 0.7697702 1.18726 0.8168136
0.8389525 0.2491643 0.2317628 0.7573947 1.201229 0.8232264
0.8836892 0.2724275 0.2398864 0.7853008 1.175266 0.8180699
0.8667568 0.267526 0.2073756 0.7445412 1.153043 0.7819358
0.8020141 0.3008444 0.2255296 0.6960482 1.15019 0.77216
0.8520948 0.2905474 0.2244078 0.6936554 1.180371 0.7839372
0.8668559 0.3356842 0.24482 0.7166076 1.16962 0.8110575
0.8533202 0.2788932 0.2157571 0.7414547 1.148475 0.7848346
0.8387849 0.2983277 0.2184362 0.7094217 1.154507 0.7832944
0.8330259 0.3236654 0.2251992 0.6841772 1.138438 0.7826874
0.8127357 0.2979745 0.2680571 0.6901895 1.164881 0.7961096
0.763803 0.293969 0.2461945 0.6918799 1.187475 0.7938316
0.8154046 0.2603696 0.2175957 0.7000285 1.194208 0.8143304
0.8052238 0.2629834 0.1910938 0.7267756 1.22045 0.8192686
0.8305256 0.2974703 0.208057 0.736257 1.245624 0.8249969
0.7863597 0.3271798 0.2107096 0.7271024 1.249288 0.8405128
0.7816993 0.3542397 0.2130953 0.7360814 1.262855 0.8475694
0.8350951 0.3114578 0.2151724 0.758751 1.245955 0.8680804
0.8376095 0.3072945 0.209623 0.7737254 1.250209 0.8639719
0.8364105 0.3535621 0.2495909 0.8083852 1.261215 0.8702699
0.8812326 0.3198483 0.2417876 0.8303198 1.281441 0.8670955
0.8877047 0.2490953 0.2135715 0.8301511 1.267738 0.838098
0.8876873 0.2618211 0.2429972 0.8447938 1.257399 0.8596158
0.8423291 0.1856247 0.2265259 0.885067 1.232614 0.8253672
0.811932 0.1899937 0.1942793 0.8860739 1.244377 0.794114
0.833832 0.2145575 0.2099942 0.8799022 1.231175 0.8213341
0.8496296 0.2103976 0.2470699 0.9371877 1.267072 0.859541
0.8586606 0.2265813 0.2727048 0.9420655 1.281935 0.8812177
0.8743864 0.2811611 0.2986728 0.9955387 1.298033 0.9152068
0.870672 0.3071305 0.2448171 0.9876022 1.301934 0.9127464
0.8889106 0.278644 0.2895535 1.020744 1.277883 0.933681
0.8974218 0.24443 0.3151465 0.9742439 1.284327 0.9335633
0.8440626 0.2449049 0.3169653 0.9770227 1.28041 0.9277663
0.8210907 0.2180695 0.3146858 1.021988 1.239116 0.9218148
0.8635587 0.1802956 0.2927638 0.9686544 1.182905 0.9288605
0.8832314 0.1663925 0.3355699 0.953632 1.211014 0.9392876
0.9103112 0.1223248 0.320819 0.9943309 1.195637 0.9157863
0.8750352 0.1215744 0.289564 1.034726 1.215745 0.9383236
0.8255966 0.1488585 0.267008 1.028451 1.208455 0.9501302
0.8292565 0.1671638 0.2033131 1.065809 1.180559 0.9334144
0.837817 0.1305074 0.1906114 1.095874 1.213848 0.9321783
0.7648507 0.1813503 0.1567848 1.085076 1.217273 0.9347391
0.7820293 0.1881972 0.136593 1.059676 1.21252 0.9134305
0.78539 0.1356464 0.1611111 1.033407 1.206462 0.9345786
0.7755164 0.1519363 0.1780354 1.016422 1.189073 0.9361693
0.786188 0.1291617 0.1777709 1.001117 1.173221 0.9019965
0.792285 0.1130479 0.1940912 1.023286 1.154562 0.9303578
0.8362018 0.08079063 0.2125212 1.023843 1.157992 0.9124093
0.8204508 0.106301 0.2323878 1.090036 1.17199 0.8862505
0.8417445 0.1244728 0.2439055 1.092863 1.186954 0.8826066
0.8358119 0.09801244 0.2591633 1.144396 1.212599 0.8520724
0.8576048 0.09408511 0.2589712 1.146181 1.209281 0.831881
0.7930823 0.0616912 0.2752201 1.157567 1.22085 0.8173859
0.741055 0.07344755 0.2914858 1.140763 1.189976 0.814083
0.6940068 0.1061306 0.2925143 1.154181 1.134944 0.8120994
0.6794633 0.1360547 0.3427337 1.158267 1.132702 0.7882606
0.6506918 0.1827195 0.3378338 1.173234 1.157642 0.8103469
0.6665863 0.1686708 0.2987092 1.156423 1.172538 0.7861516
0.7105672 0.1625708 0.2867336 1.176969 1.158954 0.7814072
0.6728234 0.08073085 0.3030101 1.147187 1.173471 0.7691283
0.6414247 0.0364587 0.2858546 1.137335 1.144481 0.7566009
0.625827 -0.018807 0.3240803 1.116519 1.171751 0.7587662
0.6304734 -0.02117898 0.2912252 1.123875 1.172827 0.7636875
0.5957457 -0.03339778 0.291931 1.113376 1.172221 0.723569
0.5307114 -0.02791676 0.2999318 1.106315 1.16999 0.7326722
0.4703551 -0.07057731 0.3077765 1.09175 1.11456 0.6856177
0.4564341 -0.1111705 0.2953975 1.09397 1.118091 0.6776695
0.4443013 -0.1272713 0.2483826 1.052561 1.087756 0.6383676
0.4161398 -0.132874 0.2329515 1.071528 1.066497 0.6093481
0.4350484 -0.09402301 0.2158741 1.031464 1.057181 0.6208995
0.3836554 -0.1058277 0.2304794 1.030718 1.048506 0.6046151
0.4560304 -0.115897 0.2659083 1.002717 1.056906 0.5806619
0.488059 -0.09795848 0.2527835 0.9741266 1.079377 0.5836222
0.4814075 -0.1160619 0.2162193 0.9589049 1.103393 0.5764046
0.4892371 -0.1357801 0.1782469 0.940353 1.064806 0.5453184
0.5168521 -0.09719667 0.160497 0.9461447 1.067353 0.5158126
0.5160559 -0.06190909 0.1543025 0.9410926 1.054856 0.5500719
0.54569 -0.03853877 0.1080169 0.9208837 1.063145 0.5591247
0.5767246 -0.001850002 0.1283279 0.9394544 1.076003 0.5585607
0.5755775 0.005301597 0.1457764 0.9209288 1.061893 0.5736552
0.639766 -0.001180297 0.1671588 0.8929595 1.066468 0.5647035
0.6440693 0.02900002 0.116007 0.8694989 1.040385 0.551203
0.6439416 0.04494445 0.1361103 0.8739974 1.04176 0.5730244
0.6453669 0.04755276 0.1167362 0.9038782 1.024495 0.5766955
0.6221302 0.01448279 0.1109781 0.9097945 0.9686583 0.5707634
0.6153951 0.04717001 0.1317109 0.8917233 0.9857068 0.5571316
0.5931553 0.03667681 0.1300393 0.8971388 0.9801773 0.5634294
0.6002729 0.06490236 0.1171352 0.8730561 0.9874591 0.5741978
0.5961841 0.06415683 0.08215867 0.8597922 0.974906 0.5809827
0.5927279 0.05332022 0.04995393 0.8722998 0.9721639 0.5626401
0.5561571 0.0780916 0.08691837 0.8888064 0.9811533 0.578374
0.5798856 0.0713008 0.1051756 0.8888513 0.9804152 0.5817385
0.5338662 0.1027226 0.1215134 0.8821779 0.9408583 0.5863127
0.5474987 0.1159113 0.100962 0.9180239 0.9443218 0.5964453
0.516279 0.1365739 0.08572436 0.872543 0.8939873 0.6073064
0.5303015 0.1918367 0.1065276 0.8985347 0.8758952 0.6260898
0.5497608 0.2626109 0.1277031 0.9063168 0.8700284 0.6529372
0.5728744 0.2826764 0.1334814 0.9011579 0.9047818 0.6805597
0.5456952 0.2251365 0.1131786 0.9083418 0.8727287 0.6666576
0.5204835 0.2563709 0.1205845 0.9421938 0.8710335 0.6535936
0.5337744 0.2875403 0.1044461 0.9271126 0.8835833 0.657949
0.5575386 0.250425 0.113627 0.9724721 0.8924475 0.6688876
0.5310365 0.2954051 0.1176638 0.9530265 0.9157347 0.6612924
0.5437099 0.2936569 0.1718227 0.9786855 0.9636895 0.6697456
0.5298911 0.2902717 0.1686461 0.9914915 0.9501726 0.6990804
0.5339447 0.2728826 0.1927382 1.03018 0.9536362 0.7102136
0.5129752 0.2936867 0.2101378 1.037863 0.959274 0.6936568
0.504244 0.2865671 0.2336672 1.030624 0.9802057 0.68213
0.4797372 0.304211 0.2646283 0.9875269 0.9669888 0.6715718
0.4783324 0.2815142 0.2514007 0.9426924 0.9455409 0.6694065
0.4554141 0.2698865 0.3059716 0.9165371 0.9745903 0.719956
0.4809782 0.3172737 0.3524627 0.8907467 0.9750303 0.7515697
0.4750179 0.2630265 0.3528774 0.9270581 0.9979595 0.7721627
0.4452364 0.303337 0.3629417 0.8744102 0.981027 0.7672825
0.4584853 0.2959354 0.3954899 0.8556239 0.9914721 0.7798332
0.4578775 0.2660027 0.4142611 0.8506345 0.9732398 0.8097129
0.4384788 0.2750406 0.4051196 0.8323208 1.000412 0.819311
0.5132432 0.2601807 0.4115018 0.8273649 1.029307 0.8265172
0.5417537 0.2733204 0.3762809 0.8281676 1.070263 0.8517392
0.5459493 0.2648764 0.4259643 0.7924505 1.072645 0.8295106
0.5428511 0.2396873 0.3983928 0.8494666 1.052864 0.8358653
0.5342522 0.2753927 0.398162 0.855375 1.092277 0.8463208
0.5957052 0.2562509 0.3919513 0.8576144 1.057854 0.8250116
0.6036411 0.2883993 0.4060832 0.8735884 1.049276 0.8853372
0.5694643 0.3037269 0.4026081 0.859839 1.032972 0.9035649
0.5748342 0.3178209 0.4432094 0.8841727 1.03318 0.9402559
0.5828911 0.3191353 0.42107 0.8869518 1.034945 0.9521466
0.6096283 0.3818867 0.4438724 0.8992059 1.040615 0.9652689
0.6340414 0.4084175 0.4160076 0.900209 1.045845 0.959223
0.6828622 0.4685045 0.4078757 0.9513905 1.052151 0.9643763
0.6563106 0.4524169 0.3817189 0.9552669 1.048129 0.9721241
0.6993478 0.4642356 0.3996934 0.9990866 1.043899 1.013593
0.6810173 0.4861966 0.3895248 0.9876457 1.042252 1.006106
0.6890168 0.4894384 0.3850527 1.021308 1.044849 1.00966
0.7435375 0.4959693 0.384647 1.033459 1.070605 0.9890778
0.7055068 0.4869208 0.3903611 1.032926 1.079749 0.9753502
0.7258754 0.4829969 0.4144453 1.03702 1.103288 0.9702256
0.6918486 0.4497749 0.4251529 1.003624 1.099139 0.9746304
0.7022077 0.4490719 0.4069618 0.9774953 1.082505 0.9732356
0.6834854 0.4385397 0.3967338 0.9425284 1.101834 1.014419
0.6786895 0.3869978 0.3728036 0.9359409 1.114243 1.010604
0.6635465 0.3944232 0.3442067 0.9319514 1.112032 1.014849
0.6369561 0.4105146 0.308419 0.9585944 1.109334 1.01005
0.6195215 0.3670469 0.3244179 1.008547 1.094303 1.006839
0.6456729 0.3400397 0.3601017 0.9743065 1.118191 1.003116
0.6240538 0.3300683 0.3570623 1.014634 1.142254 0.9669522
0.607896 0.3077806 0.324706 1.026172 1.138445 0.9539799
0.6248702 0.2970035 0.2876271 1.023116 1.13252 0.9434863
0.5866589 0.2981261 0.2626999 1.033876 1.126354 0.9595373
0.581341 0.2976016 0.2889234 1.039339 1.12789 0.9940809
0.5793544 0.2640793 0.3235338 1.003996 1.146983 0.9606706
0.6213727 0.2579276 0.3039367 0.998006 1.12766 0.9645549
0.6608277 0.2901034 0.3090196 1.031567 1.15425 0.9491476
0.6033783 0.2954659 0.3003899 1.064702 1.164709 0.9430163
0.6187286 0.2912107 0.3229471 1.084255 1.165806 0.9631187
0.6236703 0.3380904 0.3279494 1.11242 1.164088 0.9429206
0.6120713 0.3590723 0.3416696 1.108474 1.152158 0.9408737
0.6014457 0.3607542 0.2998959 1.083388 1.143195 0.9079577
0.6126751 0.3004641 0.3082308 1.089499 1.152483 0.9000936
0.6528741 0.273877 0.2723236 1.078848 1.139058 0.8997032
0.6355323 0.2427323 0.2522189 1.134283 1.130838 0.8906088
0.6616595 0.2846063 0.2655092 1.144718 1.136374 0.9003209
0.6375568 0.2545079 0.3029377 1.13375 1.140873 0.8689899
0.6771101 0.2368598 0.2779096 1.095395 1.122502 0.8479682
0.7192499 0.2374755 0.2769357 1.072354 1.152055 0.8800857
0.6741846 0.2802471 0.2697126 1.094233 1.113822 0.9050341
0.7041941 0.2855362 0.2770775 1.071763 1.12965 0.8978883
0.689132 0.3152129 0.3223813 1.054915 1.137203 0.8801524
0.7002359 0.3043683 0.347612 1.020371 1.130312 0.8812652
0.6970958 0.2563507 0.3404197 1.021527 1.088525 0.8670358
0.6831876 0.2251534 0.320533 1.03936 1.085769 0.8742454
0.6743302 0.2046399 0.3351775 1.034303 1.118476 0.8768875
0.6823672 0.1900991 0.3351445 0.9858713 1.078228 0.8485757
0.6215356 0.161031 0.2830438 1.029084 1.038557 0.8476857
0.6676828 0.1785261 0.3278521 1.066997 1.052957 0.8497563
0.6422095 0.2092506 0.3274037 1.026211 1.058899 0.8270918
0.63756 0.2129713 0.296165 1.055198 1.062635 0.848052
0.6586314 0.1777903 0.3259899 1.061518 1.071743 0.8423766
0.6189632 0.1839857 0.2645531 1.05609 1.076001 0.8502306
0.6628284 0.1700096 0.263285 1.050261 1.05278 0.844596
0.6384005 0.1830076 0.3102869 1.044117 1.042375 0.8464737
0.678177 0.1716792 0.3344553 1.048926 1.055481 0.8575389
0.6720506 0.1563266 0.3418406 0.9901312 1.068958 0.8680639
0.6508873 0.1959294 0.3723731 0.9879967 1.068061 0.8784068
0.6776241 0.2070161 0.3913547 0.9815456 1.06462 0.9046175
0.6945536 0.221913 0.4009019 0.9591991 1.067942 0.924864
0.6777353 0.2466187 0.4075116 1.001969 1.048851 0.9419802
0.709407 0.2703352 0.4153638 1.005542 1.043973 0.9443469
0.7511636 0.322042 0.4033434 0.9967864 1.041208 0.9713414
0.7258529 0.3004237 0.3821355 0.9841127 1.04426 0.9867035
0.7413437 0.3028204 0.3767268 1.027562 1.054438 0.9933763
0.7809226 0.2447408 0.3904383 1.024382 1.005603 0.9961157
0.7564826 0.2532513 0.3885265 1.039755 1.034056 0.9969629
0.7291491 0.2053979 0.4069621 1.081053 1.070241 0.947496
0.7337801 0.1950108 0.3827608 1.123513 1.062563 0.9366455
0.7410335 0.2206372 0.3838316 1.15565 1.093008 0.968907
0.6998042 0.1898886 0.3292573 1.159768 1.084316 0.9514224
0.6864539 0.149807 0.3377388 1.178493 1.088741 0.9572887
0.6597848 0.15995 0.3130114 1.154843 1.088498 0.9819955
0.673729 0.1695683 0.2951047 1.179837 1.124584 1.008305
0.6640842 0.1598139 0.2833872 1.152439 1.098475 0.9888275
0.6697282 0.1825381 0.3338966 1.16522 1.094811 0.9941317
0.6686673 0.219595 0.3550629 1.118898 1.087315 1.027591
0.7258036 0.1867346 0.3584657 1.139909 1.071094 1.022324
0.716387 0.1634153 0.3205244 1.170289 1.029479 1.008623
0.7063787 0.09274211 0.3127062 1.213615 1.018543 0.9935465
0.6617365 0.06365887 0.2709854 1.233468 0.9786998 0.9850085
0.6282335 0.004794153 0.2643414 1.240432 0.9765978 0.9567864
0.6336917 -0.01310173 0.2919605 1.245767 0.9393486 0.9129606
0.6174094 -0.0245131 0.2857397 1.218956 0.9482847 0.9268726
0.5707802 -0.03324087 0.280705 1.182532 0.9387599 0.9162403
0.5745739 0.0171214 0.2930207 1.193742 0.9428223 0.9593825
0.5348076 0.02134253 0.3270089 1.193072 0.922881 0.9468455
0.5413265 0.02242257 0.2814286 1.193563 0.9687584 0.9541965
0.5916292 0.03381984 0.2574011 1.180031 0.9687578 0.929879
0.5657185 0.01661912 0.2192682 1.214639 0.9624457 0.9472473
0.5525317 -0.02494753 0.2161343 1.223358 0.960625 0.9801539
0.6047896 0.04811846 0.2084095 1.242618 0.9823494 1.005125
0.5967226 0.01424177 0.1740053 1.192836 0.9802273 1.016057
0.6145984 -0.003330187 0.1388348 1.190931 0.9891272 1.038984
0.6380641 -0.01034994 0.1489882 1.207925 0.9721279 1.038953
0.6526029 -0.05831277 0.1076456 1.17753 0.9862769 1.002812
0.632618 -0.09574923 0.1294378 1.227188 0.9591999 0.9988334
0.631082 -0.134893 0.07779319 1.260367 0.9374445 0.9890564
0.6095064 -0.2370732 0.0497313 1.238643 0.9391596 0.9744387
0.5903072 -0.2436975 0.06406733 1.230682 0.9414815 0.979384
0.5731253 -0.2441617 0.09480295 1.188254 0.9582042 0.9722687
0.5695701 -0.229098 0.09382203 1.140776 0.9434695 0.982404
0.5538501 -0.1932689 0.0696033 1.165821 0.9326615 0.9814105
0.5312964 -0.1977467 0.07112205 1.167798 0.9634174 0.9942337
0.5193482 -0.2002704 0.0875712 1.145005 0.9557156 0.9841435
0.4986069 -0.2352845 0.04106363 1.141283 0.9575315 0.9756428
0.5227142 -0.2041966 0.01434081 1.176272 1.005339 1.000097
0.5610814 -0.157093 -0.01412386 1.155254 1.024139 1.002235
0.5612204 -0.1317539 -0.01424521 1.119964 1.00109 0.9801923
0.5698671 -0.1704339 0.02707304 1.102191 1.001184 0.9749279
0.6061101 -0.1144825 0.0003887526 1.112534 1.006552 0.9905282
0.5305323 -0.08429482 0.002166324 1.103198 0.9705244 0.968546
0.5201549 -0.06344328 0.02039173 1.165876 0.9819755 0.9901261
0.5139791 -0.0551231 0.0596358 1.138852 0.9850552 0.971393
0.504495 -0.05500931 0.08779384 1.105992 0.9664847 0.9925814
0.5024173 -0.06419731 0.08848546 1.099099 0.9357946 0.9811942
0.5136527 -0.00401691 0.08699675 1.074993 0.9297051 0.9812381
0.4910191 0.0139457 0.1110983 1.026503 0.9298493 0.9875447
0.4648834 0.03185641 0.1146239 1.05678 0.9328814 0.981316
0.4703755 0.05483378 0.09880738 1.065306 0.9694475 1.001269
0.5028494 0.07648427 0.1508215 1.072097 0.9764767 1.009986
0.5043949 0.05855852 0.151383 1.063625 0.9448169 1.006999
0.4700579 0.1023747 0.1401351 1.02446 0.9253279 1.01751
0.4567018 0.08671981 0.1756573 1.058409 0.9547447 0.9965358
0.4342443 0.1399165 0.1766003 1.043588 0.9633981 0.9632965
0.4511443 0.1319761 0.2132176 1.023014 0.9217704 0.9741384
0.4475762 0.1163952 0.236925 1.016675 0.9329211 0.9667327
